iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9],gamma[10],beta[10],gamma[11],beta[11],gamma[12],beta[12],gamma[13],beta[13]
284,-13.490262061357498,0.4329198062419891,0.6602522194385528,0.6527360625565052,0.520742031186819,0.6360163822770118,0.6636760853230953,0.725136949121952,0.549144035577774,0.6037622675299644,0.5343879297375679,0.6174725726246834,0.537064666301012,0.5535536654293537,0.5615479446947574,0.6356851927936077,0.547166882455349,0.6520456060767174,0.6187884829938411,0.6544213317334652,0.48930244371294973,0.6019282065331936,0.6711467824876308,0.668067867308855,0.5266248680651188,0.5906843975186348,0.6365662276744842,0.5491616003215313,0.43890773728489874
285,-13.490354120731354,0.43285753428936,0.660314267873764,0.652764642983675,0.5207572750747204,0.6360561534762382,0.6637977682054043,0.7252010241150856,0.5491705149412155,0.6038002356886863,0.5343294724822044,0.6174996331334114,0.5370342083275318,0.5536033309996128,0.5615273661911487,0.6357364080846309,0.547148747742176,0.6520293489098549,0.6187577866017818,0.6543882809579372,0.4893134258687496,0.6018399022519588,0.6712075941264629,0.6680153556168079,0.5266409464180469,0.5906937107443809,0.6365830212831497,0.5491089396178722,0.4388608284294605
286,-13.490459650754929,0.43279253542423246,0.660381531715393,0.6527885146439075,0.5207884632050991,0.6360982790589332,0.6639223717153072,0.7252701953053474,0.5491874128580093,0.6038382932543754,0.5342618063092232,0.6175360813736915,0.5369999952614307,0.5536495991051197,0.5615150429308414,0.6357839278876781,0.5471374079585075,0.6520093813538551,0.6187280438840389,0.6543493144214153,0.48931059464812277,0.6017532967031002,0.6712630115449428,0.667969623953104,0.5266594685614109,0.5906970933079719,0.6365930795669555,0.5490613155066967,0.4388089425861835
287,-13.490541100502014,0.4327282220125198,0.6604348480701446,0.652817914634943,0.5208088181912899,0.6361487939953804,0.6640340261161327,0.725333733856678,0.5492050111293793,0.6038717612624168,0.5342028275132179,0.6175638869404793,0.5369735158979893,0.5536967612802982,0.5615080244839191,0.635836424678564,0.5471127763390541,0.6519957169890404,0.618705066293478,0.6543079189956188,0.48932515308260915,0.601659657806158,0.6713160745799541,0.6679225511848926,0.5266758896410465,0.5907075390219688,0.636601185798645,0.549016060680151,0.4387746103107929
288,-13.490549951791763,0.432663893699646,0.6604992359876632,0.652851427346468,0.5208343140780926,0.6361966714262962,0.6641505531966686,0.7254001930356025,0.5492209404706955,0.6039118304848671,0.5341413453221321,0.6175958201289177,0.5369400925934315,0.553745249658823,0.5615022875368595,0.6358864776790142,0.5471060261130333,0.6519735738635063,0.6186886005103588,0.6542700253427028,0.489311458915472,0.6015713088214397,0.6713705383241176,0.6678796358406544,0.5266954399645328,0.5907113537192344,0.6366129875183105,0.5489664249122143,0.43873358741402624
289,-13.490564972162247,0.4325996100902557,0.6605532377958298,0.6528851337730884,0.5208492450416088,0.636245234310627,0.6642650239169597,0.7254647895693779,0.5492388069629669,0.6039443746209144,0.534085838496685,0.6176194980740547,0.536913002282381,0.5537984766066074,0.5614956267178058,0.6359393022954464,0.5470788165926933,0.6519593879580498,0.6186621062457561,0.6542342327535152,0.4893271796405315,0.6014803521335125,0.6714247487485409,0.6678317882120609,0.5267026670277118,0.5907240346074104,0.6366205275058746,0.5489233456552028,0.43869526162743566
290,-13.490677446126938,0.432539290189743,0.6606078207492828,0.6529086329042911,0.5208870492875576,0.6362880602478981,0.6643891207873821,0.7255313083529472,0.5492525607347488,0.6039765313267708,0.5340180084109306,0.6176553800702095,0.5368807263672352,0.5538404084742069,0.5614890106022358,0.6359912924468517,0.5470750167965889,0.6519321337342262,0.6186356715857982,0.65420146510005,0.4893150798976421,0.6013907663524151,0.6714749656617641,0.667779142409563,0.5267242439091205,0.5907289519906044,0.636637544631958,0.5488716535270214,0.43863909915089605
291,-13.490750253200531,0.43247289061546323,0.6606711357831955,0.6529461093246937,0.5209033511579036,0.636336787045002,0.6645029060542583,0.7255943551659584,0.5492643028497696,0.6040149614214897,0.5339719638228416,0.6176756158471107,0.536848271638155,0.5538971222937107,0.5614790119230747,0.6360450111329555,0.5470468387007713,0.651923044025898,0.6186047367751598,0.6541608296334743,0.48933726772665975,0.6013038031756878,0.671527611464262,0.6677249617874622,0.5267295487225055,0.5907459393143654,0.6366452783346176,0.548824044317007,0.4385946191847324
292,-13.490819960832596,0.43240771293640134,0.6607263892889023,0.6529739297926426,0.5209311716258526,0.6363833680748939,0.6646187178790569,0.7256613060832023,0.5492805451154709,0.6040533915162086,0.5339073374867439,0.6177104249596596,0.5368060417473316,0.5539446569979191,0.5614708013832569,0.6360926799476146,0.547046734392643,0.6518982633948326,0.6185835175216198,0.6541299544274807,0.48931403681635854,0.6012162141501903,0.6715792588889599,0.6676849372684955,0.5267597980797291,0.5907474145293236,0.6366581231355667,0.5487745724618435,0.43855796232819555
293,-13.490899980068207,0.43234201371669767,0.6607819408178329,0.653001943975687,0.5209563545882702,0.6364245250821113,0.6647300742566585,0.7257259473204613,0.5492896050214767,0.6040854886174202,0.5338492378592491,0.61773052662611,0.536783242970705,0.5539959169924259,0.5614585228264332,0.6361518822610378,0.5470166936516762,0.6518861040472984,0.6185546837747097,0.6540936253964901,0.4893453292548656,0.6011301599442959,0.6716345123946666,0.6676250196993351,0.526769096404314,0.5907615706324577,0.6366694927215576,0.5487298838794231,0.43851415291428564
294,-13.490953981876373,0.43228398859500883,0.6608391016721725,0.6530320294201374,0.5209728352725506,0.6364663526415825,0.6648476742208004,0.7257898285984993,0.5493064731359482,0.604120223224163,0.5337912276387214,0.6177631750702858,0.5367364384233951,0.554046044498682,0.5614519365131855,0.6361996106803417,0.5470128193497658,0.651867313683033,0.6185341499745846,0.6540615282952785,0.4893287144601345,0.601042228192091,0.6716790072619915,0.6675816424190998,0.5267865307629108,0.5907668754458427,0.6366861522197723,0.5486794285476208,0.4384643532335758
295,-13.490985780954361,0.43221781253814695,0.6609044879674911,0.6530591644346714,0.5210014156997204,0.6365143194794655,0.6649613104760647,0.7258529797196388,0.5493144303560257,0.6041572675108909,0.5337358847260475,0.6177849009633064,0.5367014206945896,0.5540975280106067,0.5614440985023975,0.636249753087759,0.5469888731837272,0.6518524870276451,0.618505435436964,0.6540248565375805,0.4893429450690746,0.6009555481374264,0.6717289559543133,0.6675319917500019,0.5268008805811405,0.5907735660672188,0.6366871505975723,0.5486363790929317,0.43842955902218816
296,-13.491060644388199,0.43215634524822233,0.6609577000141144,0.6530888773500919,0.521026524156332,0.6365585461258888,0.6650667361915111,0.7259138509631157,0.5493343979120254,0.6041918531060219,0.5336762055754661,0.6178122892975807,0.5366602636873722,0.554146359115839,0.5614369310438633,0.6362985096871853,0.5469708725810051,0.651828883588314,0.6184838138520717,0.6539955757558346,0.48934355601668356,0.600866737216711,0.6717835240066051,0.6674845166504383,0.5268297292292118,0.5907760545611381,0.6367124229669571,0.5485871009528637,0.43838335052132604
297,-13.49105590581894,0.43209472894668577,0.6610192120075226,0.6531155653297901,0.5210535250604152,0.6366068258881569,0.6651835463941097,0.725973530113697,0.5493494778871536,0.604230834543705,0.5336235299706459,0.6178368166089058,0.5366268403828144,0.5541957564651966,0.5614254124462604,0.6363478772342205,0.5469518437981605,0.6518111512064934,0.6184593014419079,0.6539602451026439,0.48934911414980886,0.600784020870924,0.6718395672738552,0.6674351789057255,0.5268349297344684,0.5907881543040275,0.6367176234722137,0.5485409967601299,0.4383342958986759
298,-13.49115389585495,0.43203814923763273,0.6610734522342682,0.6531434454023838,0.5210791103541851,0.6366525426506996,0.6652957372367382,0.7260348930954933,0.5493659287691116,0.6042661055922508,0.5335635676980018,0.6178591832518577,0.5365948773920536,0.5542416967451572,0.5614160843193531,0.6363976620137691,0.5469384327530861,0.651792748272419,0.6184359662234783,0.6539333336055279,0.48935325667262075,0.6006969980895519,0.6718939565122127,0.6673910267651081,0.5268568344414234,0.5907933250069618,0.6367314666509628,0.5484973661601543,0.43828987553715704
299,-13.491237729787827,0.4319759666919708,0.661129629611969,0.6531701482832432,0.5211003743112087,0.6366928949952125,0.6654033087193966,0.7260988935828209,0.5493787139654159,0.6043033584952354,0.5335045740008354,0.6178860947489738,0.5365610964596271,0.5542855210602283,0.5614099599421024,0.6364481173455715,0.5469195380806923,0.6517772659659385,0.6184097699820995,0.6538990758359432,0.4893569819629192,0.6006130449473858,0.6719457678496837,0.6673449970781803,0.5268727041780948,0.590799106657505,0.6367340296506881,0.548458444327116,0.4382541723549366
300,-13.491310685873032,0.43192597329616544,0.6611862689256668,0.6531981773674488,0.5211249314248562,0.6367377921938896,0.6655126832425594,0.7261574551463127,0.5494014382362366,0.6043384507298469,0.5334483072161674,0.6179170593619346,0.5365239478647709,0.554332921653986,0.5613994546234607,0.6364984683692455,0.5469031766057014,0.6517555549740791,0.6183901749551296,0.6538681857287884,0.48935131952166555,0.6005253963172436,0.6719909928739071,0.6672940798103809,0.5268898703157902,0.5908037707209587,0.6367483496665954,0.5484114311635494,0.4382098115980625
301,-13.491314113140106,0.4318620920181274,0.6612449496984482,0.6532269962131977,0.5211491011083126,0.6367821976542473,0.6656207017600536,0.7262204423546791,0.5494088292121887,0.6043720081448555,0.5333960488438606,0.617939455807209,0.5364895112812519,0.5543829597532749,0.5613948948681354,0.6365468971431255,0.5468742832541466,0.6517351552844047,0.6183660499751568,0.6538362227380276,0.4893601112067699,0.6004416517913341,0.6720418058335781,0.6672447122633457,0.5269022680819034,0.5908111169934273,0.6367519110441208,0.548370810598135,0.4381604142487049
302,-13.491392314434052,0.4318035751581192,0.6612991750240326,0.6532563664019108,0.5211700223386287,0.6368254855275154,0.6657213442027569,0.7262803003191948,0.5494318217039108,0.604409484565258,0.5333385452628135,0.6179702416062355,0.536455700546503,0.55443269982934,0.5613872356712818,0.6365958474576473,0.5468585476279259,0.6517153069376945,0.6183431468904018,0.6537996999919414,0.48935665413737295,0.6003592781722545,0.6720910392701626,0.6671958513557911,0.5269193150103092,0.5908173903822899,0.6367718636989593,0.54832269474864,0.4381080664694309
303,-13.491415053606033,0.431747755408287,0.6613671094179153,0.653277675062418,0.5211983196437359,0.6368703976273536,0.6658319257199764,0.7263429000973701,0.5494358599185943,0.6044467076659202,0.5332897886633873,0.6179880484938621,0.5364137835800648,0.554478744417429,0.5613811261951923,0.6366468094289303,0.5468314424157142,0.651697812974453,0.6183084271848202,0.6537661723792553,0.48936878368258474,0.6002714060246944,0.6721406899392605,0.6671456195414066,0.5269305057823658,0.5908234551548958,0.636774143576622,0.548282565921545,0.438073942810297
304,-13.491482853889465,0.43170023560523985,0.6614170730113983,0.6533074624836445,0.5212305657565593,0.6369175896048546,0.6659460090100765,0.7264023408293724,0.5494569450616836,0.604482127726078,0.5332345649600029,0.6180168971419334,0.5363638050854206,0.5545253403484821,0.5613647945225239,0.6366979353129864,0.5468314722180366,0.6516711995005607,0.618283512443304,0.6537330321967602,0.4893653117120266,0.6001871548593044,0.672185855358839,0.6670976378023624,0.5269522614777088,0.5908248409628868,0.6367966145277023,0.5482322596013546,0.43802734687924383
305,-13.491481453180313,0.43163937926292417,0.6614802986383438,0.6533305592834949,0.521257521957159,0.6369623675942421,0.6660495422780514,0.7264630183577537,0.5494579285383224,0.6045189037919044,0.5331855848431587,0.6180350020527839,0.5363396801054477,0.5545747078955173,0.5613602645695209,0.6367406718432903,0.5468006119132042,0.6516543462872505,0.6182556770741939,0.6537031553685665,0.4893812857568264,0.6000984780490398,0.6722359977662563,0.6670480616390705,0.5269716776907444,0.5908376112580299,0.636799356341362,0.5481896571815014,0.4379836417734623
306,-13.491613030433655,0.43159457147121427,0.661528593301773,0.6533668287098408,0.5212760142982006,0.6370087549090385,0.6661555342376232,0.7265192702412605,0.5494706839323044,0.6045549497008323,0.533127336204052,0.6180661305785179,0.5362905658781528,0.5546214677393436,0.5613537676632404,0.6367966704070568,0.5467823877930641,0.6516319796442985,0.6182317458093166,0.6536770187318325,0.4893752358853817,0.6000103376805782,0.6722863636910915,0.6670060999691486,0.526987249404192,0.5908434078097343,0.6368155241012573,0.5481453858315944,0.43793984726071356
307,-13.491659075021744,0.4315378725528717,0.6615914165973663,0.6533921159803867,0.5213055782020092,0.6370511636137962,0.6662603937089443,0.7265735402703285,0.5494776278734207,0.6045887753367424,0.5330740347504616,0.6180855318903923,0.5362656213343143,0.5546740986406803,0.5613508470356464,0.6368463657796383,0.5467628970742225,0.6516136512160301,0.6182072930037975,0.653641777485609,0.48937833532691,0.5999236725270748,0.6723403207957744,0.6669535733759403,0.5270019568502903,0.5908461794257164,0.6368296504020691,0.5481002949178219,0.4378901518881321
308,-13.491711884737015,0.4314867317676544,0.6616473108530044,0.6534203834831714,0.521325396746397,0.637102036178112,0.6663704387843609,0.7266292557120323,0.5494870603084564,0.6046202018857002,0.5330255910754204,0.6181092843413353,0.5362208135426044,0.5547201581299305,0.561333442479372,0.6368972234427929,0.54673802703619,0.651591970026493,0.6181830488145351,0.6536038242280483,0.48937601074576376,0.599847512692213,0.6723843686282635,0.6669108815491199,0.5270135797560215,0.5908516332507133,0.6368343293666839,0.5480550102889538,0.43784851804375646
309,-13.491768151521683,0.43143456280231474,0.6617117881774902,0.6534543432295322,0.521350222080946,0.6371450260281563,0.6664756260812282,0.7266842857003212,0.5494998902082443,0.6046574994921684,0.5329755380749702,0.6181321278214454,0.5361809529364109,0.5547674395143986,0.5613264240324497,0.6369454137980938,0.5467237815260887,0.6515652820467949,0.6181612335145473,0.6535726062953472,0.4893846832215786,0.5997683726251125,0.6724290870130062,0.6668575204908848,0.5270328022539615,0.5908534064888954,0.6368531793355942,0.5480090998113155,0.4378109522163868
310,-13.491866797208786,0.4313784301280975,0.6617680102586746,0.6534822829067707,0.521381589025259,0.6371860042214393,0.6665810070931911,0.7267406567931175,0.5495123773813247,0.604694826900959,0.5329189732670784,0.6181554034352302,0.536138916760683,0.5548172391951084,0.5613192863762378,0.636994632333517,0.5467012956738472,0.6515453740954399,0.618132459372282,0.6535466931760311,0.48938860222697256,0.5996842257678509,0.672482880204916,0.6668099857866764,0.5270549900829792,0.5908582791686058,0.6368713736534118,0.5479628019034862,0.43777398243546484
311,-13.491869688034058,0.43132338523864744,0.6618260204792022,0.6535161532461643,0.5213993363082409,0.6372298285365104,0.6666867606341839,0.7267984881997108,0.5495212137699127,0.6047305002808571,0.5328702166676521,0.6181750878691673,0.5360954500734806,0.554864103347063,0.5613128788769245,0.6370424501597881,0.546677066385746,0.6515250489115715,0.618106933683157,0.6535159520804882,0.48940022513270376,0.5996007792651653,0.6725305043160915,0.6667637325823307,0.5270753599703312,0.590864522755146,0.6368769019842148,0.5479196779429912,0.43773148432374
312,-13.491920739412308,0.4312660753726959,0.6618788450956344,0.6535423494875431,0.521427484601736,0.6372735932469368,0.6667967461049557,0.7268606707453728,0.5495295435190201,0.6047639384865761,0.5328149780631065,0.6181951597332954,0.5360600598156452,0.5549085386097431,0.5613094367086887,0.6370928905904293,0.5466486796736717,0.6515022650361061,0.6180842839181423,0.6534862987697124,0.4894001506268978,0.5995161704719066,0.6725752376019954,0.6667209066450596,0.5270973391830921,0.5908613190054893,0.6368934422731399,0.5478770606219768,0.437678138166666
313,-13.491941273212433,0.43121803402900694,0.6619349330663681,0.6535770840942859,0.5214411787688732,0.6373181477189064,0.6669039748609066,0.7269165202975273,0.5495362043380737,0.6048016831278801,0.5327624216675758,0.6182195529341697,0.5360154457390308,0.5549589790403843,0.561298007518053,0.6371419601142406,0.5466265514492988,0.6514792427420616,0.6180549435317516,0.6534561537206173,0.48940631970763204,0.5994382672011852,0.6726249776780605,0.6666684992611408,0.5271110333502292,0.5908663854002952,0.636900520324707,0.5478342346847057,0.4376364894211292
314,-13.492031306028366,0.4311617523431778,0.6619906634092331,0.6536045469343662,0.5214757643640041,0.6373579934239387,0.6670117847621441,0.7269751563668251,0.5495452642440796,0.6048368498682976,0.532712621986866,0.6182465091347694,0.535977715998888,0.5550038166344166,0.5612948335707187,0.6371909104287624,0.5466128870844841,0.6514586195349693,0.6180288814008236,0.6534272901713848,0.4894107304513454,0.5993532560765743,0.6726725868880749,0.6666219778358936,0.5271268732845783,0.5908647611737251,0.6369084626436233,0.5477924220263958,0.43759758248925207
315,-13.492095023393631,0.431117182970047,0.662042087316513,0.6536369420588016,0.5215006344020366,0.6374023988842964,0.6671128891408443,0.72702626734972,0.5495696574449539,0.6048736557364464,0.5326676353812217,0.6182721987366676,0.5359334148466587,0.5550467617809772,0.561284402757883,0.6372428856790066,0.5465807601809501,0.6514295175671577,0.6180066935718059,0.6533989332616329,0.48941087946295736,0.5992688409984112,0.6727162919938564,0.6665763951838016,0.5271456487476825,0.5908692613244056,0.6369225740432739,0.5477459453046322,0.43755401149392126
316,-13.492087602615356,0.43106221258640287,0.6621006041765213,0.6536586530506611,0.521523492783308,0.6374403968453407,0.6672168098390102,0.7270845159888267,0.5495709836483001,0.6049102380871773,0.5326184317469597,0.618290527164936,0.5358995892107487,0.5550963379442692,0.561282167583704,0.6372870229184627,0.5465655609965324,0.6514116510748863,0.6179805271327495,0.653369265049696,0.4894149623811245,0.5991884045302868,0.6727605782449245,0.6665253438055515,0.5271697141230106,0.5908719137310982,0.6369255095720291,0.5477029703557491,0.43750996366143224
317,-13.492195904254913,0.43101482689380644,0.6621585696935653,0.653686399012804,0.5215416721999645,0.6374807938933372,0.6673227868974209,0.7271352097392082,0.549581578373909,0.6049419775605201,0.5325669780373573,0.6183152183890342,0.5358608163893223,0.5551358707249164,0.5612729288637638,0.6373393557965755,0.5465375915169716,0.6513915196061134,0.6179600082337856,0.6533405654132366,0.48943175598978994,0.5991048239171505,0.6728075318038463,0.6664820708334446,0.5271816350519657,0.5908744320273399,0.6369377136230469,0.5476585201919079,0.4374777920544147
318,-13.492254108190536,0.43096565306186674,0.6622138231992721,0.6537179447710514,0.5215677492320537,0.6375246480107307,0.6674172006547451,0.7271949037909508,0.5495915621519089,0.6049782618880272,0.5325166568160057,0.6183409079909324,0.5358107782900333,0.5551800228655338,0.5612711109220981,0.6373848788440227,0.5465214237570762,0.651367349922657,0.6179375968873501,0.653312536329031,0.48941359147429464,0.5990214817225933,0.6728475861251354,0.666443670541048,0.5272116459906101,0.5908710792660713,0.6369543880224228,0.5476196877658367,0.43743825927376745
319,-13.492271184921265,0.43092132210731504,0.6622741281986236,0.6537451691925525,0.5215907715260982,0.6375688597559929,0.6675149522721767,0.7272433623671531,0.5496013969182968,0.6050120279192924,0.5324751123785972,0.6183575674891472,0.5357776083052158,0.5552250392735004,0.5612634517252445,0.6374370776116848,0.5464883431792259,0.6513451918959617,0.6179099850356579,0.6532777421176433,0.4894384019076824,0.5989397041499614,0.6729036591947078,0.6663903541862964,0.5272198267281055,0.5908771589398384,0.6369624346494674,0.5475785605609417,0.43739585056900976
320,-13.492302805185318,0.43086992800235746,0.6623264163732528,0.65377833917737,0.5216214828193187,0.6376163348555565,0.6676148347556591,0.727299778163433,0.5496056884527206,0.6050484463572502,0.532421050965786,0.6183833166956901,0.5357283599674701,0.5552775360643863,0.5612572230398655,0.6374806933104992,0.546473054587841,0.6513211563229561,0.6178835056722164,0.6532531850039959,0.4894252590835094,0.5988595210015774,0.6729464255273342,0.666343817859888,0.5272353686392307,0.5908700808882713,0.6369686037302017,0.5475351683795452,0.4373563326895237
321,-13.492404490709305,0.43081662654876707,0.6623791217803955,0.6538040734827518,0.5216455183923244,0.6376566126942634,0.6677179060876369,0.7273492649197578,0.5496217370033264,0.6050820335745811,0.5323713108897209,0.6184046253561973,0.5356840439140796,0.5553258903324604,0.5612542875111103,0.6375338457524776,0.5464445933699608,0.6512974336743355,0.6178577713668346,0.6532232038676739,0.489442291110754,0.5987791739404201,0.6729945115745067,0.6662936009466648,0.5272511042654514,0.5908762201666832,0.6369791686534881,0.5474927447736263,0.4373131789267063
322,-13.492421180009842,0.4307676166296005,0.6624391287565231,0.6538321770727634,0.5216616414487362,0.6377052798867225,0.6678135566413402,0.7274101212620735,0.5496236592531204,0.6051181241869926,0.5323208853602409,0.6184221938252449,0.5356397278606891,0.5553693868219852,0.5612512178719044,0.6375785492360592,0.5464222118258476,0.6512731447815895,0.6178304575383663,0.6532001219689846,0.4894409947097301,0.5986944757401943,0.6730401985347271,0.6662443675100803,0.5272684641182422,0.5908778145909309,0.6369961857795715,0.5474561773240566,0.437273646146059
323,-13.492492347955704,0.4307238072156906,0.6624963343143463,0.6538594610989094,0.5216851107776165,0.6377439633011818,0.6679138712584972,0.7274591311812401,0.5496351182460785,0.60514767318964,0.5322722777724266,0.6184446945786476,0.5355985261499882,0.5554195143282413,0.5612485952675342,0.6376222990453243,0.5463995173573494,0.6512483492493629,0.6178072415292263,0.6531722865998745,0.4894397877156734,0.5986140094697475,0.6730843804776668,0.6661942847073078,0.5272926338016987,0.5908767566084862,0.637003830075264,0.5474125914275646,0.43722514286637304
324,-13.492511212825775,0.4306792080402374,0.6625568330287933,0.6538818128407001,0.5217068515717983,0.6377896949648857,0.6680100135505199,0.7275090500712394,0.5496451020240783,0.6051786229014396,0.5322274103760719,0.6184633061289787,0.5355588443577289,0.5554649628698826,0.5612434245646,0.6376696996390819,0.5463737532496452,0.6512264594435692,0.6177839063107967,0.653142886608839,0.48945160433650015,0.5985285215079784,0.6731282047927379,0.6661497749388218,0.5273075200617313,0.5908816292881965,0.6370091795921325,0.5473736397922039,0.43719218149781225
325,-13.492545366287231,0.43063139021396635,0.6626081973314285,0.6539121367037296,0.5217291884124279,0.6378327593207359,0.6681042335927486,0.7275659874081611,0.5496553391218185,0.6052157863974571,0.5321823343634605,0.6184884592890739,0.535519952327013,0.5555101431906223,0.561241427809,0.6377156846225261,0.5463597908616066,0.6511976107954979,0.617761405557394,0.6531113408505916,0.48944848999381063,0.5984467439353466,0.6731671415269375,0.666105518490076,0.5273295439779758,0.5908754751086235,0.6370189100503921,0.5473320208489895,0.43714805915951727
326,-13.492621332406998,0.4305833488702774,0.6626623928546905,0.6539390780031681,0.5217617623507976,0.6378749445080757,0.668198349326849,0.7276181414723396,0.5496651291847229,0.6052528902888298,0.5321388229727745,0.6185070559382438,0.5354796595871448,0.5555562920868397,0.5612332470715046,0.6377648435533047,0.54632438570261,0.6511789545416832,0.6177341364324093,0.6530836395919323,0.4894597254693508,0.5983652792870998,0.6732162408530712,0.6660568512976169,0.5273425824940204,0.5908819869160652,0.6370233207941055,0.5472928456962108,0.4371114321053028
327,-13.492641925811768,0.43053930103778837,0.6627205073833465,0.6539693720638752,0.5217857830226421,0.6379192158579826,0.6682968162000179,0.7276662871241569,0.5496771097183227,0.6052876248955726,0.5320850744843483,0.6185363963246345,0.5354318715631962,0.5556069560348987,0.5612276591360569,0.6378103666007519,0.5463187977671623,0.6511485710740089,0.6177118889987468,0.6530572198331356,0.489456745237112,0.5982885532081127,0.6732589475810528,0.6660131461918354,0.5273587502539158,0.590882970392704,0.6370412617921829,0.547253804653883,0.43707282319664953
328,-13.492734342813492,0.43049409091472624,0.6627770125865936,0.6540040470659733,0.5218061380088329,0.6379601493477821,0.6683918707072735,0.72772386521101,0.5496786147356033,0.6053204670548439,0.5320422187447548,0.6185575261712074,0.5353979863226414,0.5556536711752414,0.5612248428165912,0.6378552637994289,0.5462846145033836,0.651128514111042,0.6176884345710277,0.6530323646962642,0.48947486504912374,0.5982102774083614,0.6733028016984463,0.6659626759588718,0.5273788668215275,0.5908897653222084,0.6370521247386932,0.5472147636115551,0.43702792599797247
329,-13.492749840021133,0.4304483592510223,0.6628248304128647,0.6540280826389789,0.5218284152448177,0.6380047485232353,0.6684946738183498,0.7277729943394661,0.5496761560440063,0.605356527864933,0.53199472874403,0.6185861811041832,0.5353476651012897,0.5556965120136738,0.5612145759165287,0.6378993116319179,0.5462661668658256,0.6511017069220543,0.6176639817655086,0.6530090592801571,0.4894687257707119,0.5981263987720012,0.6733434073626995,0.6659188665449619,0.5274034388363361,0.5908901378512382,0.6370618402957916,0.5471736960113048,0.43699451759457586
330,-13.492792397737503,0.4303979635238647,0.6628787279129028,0.654055605083704,0.5218502156436443,0.6380424782633781,0.6685860626399517,0.7278228089213371,0.549686512351036,0.6053935125470161,0.5319583550095558,0.6186003372073173,0.5353125728666782,0.5557418413460254,0.5612131454050541,0.6379449687898159,0.5462436363101005,0.6510815903544426,0.6176411978900432,0.6529820285737514,0.48948525115847585,0.5980463944375515,0.6733917467296123,0.6658651627600193,0.5274170733988285,0.5908945336937904,0.6370718985795975,0.5471338503062725,0.43695477619767187
331,-13.492866724729538,0.43035553991794584,0.6629342943429947,0.654083202034235,0.521876098960638,0.6380917713046074,0.6686819367110729,0.7278835460543632,0.5496936053037643,0.6054235234856605,0.5319142326712608,0.6186243876814842,0.5352692700922489,0.5557839669287205,0.5612051136791706,0.6379910878837108,0.5462201073765754,0.6510546937584877,0.6176171623170376,0.6529601238667965,0.48947558030486105,0.5979641996324062,0.6734391175210476,0.6658300258219242,0.5274409748613834,0.5908939227461815,0.6370880365371704,0.5470905177295208,0.43691124990582464
332,-13.492876291275024,0.4303056806325912,0.6629845559597015,0.6541119463741779,0.5218987934291363,0.6381315425038337,0.6687802843749523,0.727932645380497,0.5496945738792419,0.60545883923769,0.5318695738911629,0.6186424627900123,0.5352356530725956,0.5558293260633945,0.5611974991858005,0.6380328111350536,0.5461908414959907,0.6510319098830223,0.617587061971426,0.6529368631541729,0.4894842080771923,0.5978903494775295,0.6734887830913067,0.6657824613153934,0.5274500049650669,0.5908983036875725,0.6370915830135345,0.547052713483572,0.4368849195539951
333,-13.49293401837349,0.4302663117647171,0.6630327463150024,0.6541405119001865,0.5219144247472286,0.6381706580519676,0.668881656974554,0.7279805973172188,0.5497189521789551,0.6054859444499016,0.5318258389830589,0.6186630263924598,0.5351926781237125,0.5558712430298328,0.5611928351223469,0.6380796156823635,0.5461763724684715,0.6510026887059212,0.6175691358745098,0.6529066435992718,0.4894819729030132,0.5978179596364498,0.6735342167317867,0.6657386220991611,0.5274727590382099,0.5908990934491157,0.6371055603027344,0.5470120780169964,0.43684780076146124
334,-13.492972403764725,0.4302252888679504,0.6630954504013061,0.6541679449379444,0.5219368509948253,0.6382159724831581,0.6689747743308544,0.7280302628874779,0.5497246891260147,0.6055185630917549,0.5317780658602714,0.6186801925301552,0.535147512704134,0.5559085257351398,0.5611962921917438,0.638122083991766,0.5461469277739525,0.6509845241904259,0.6175369195640087,0.652884828299284,0.48948231562972067,0.5977445565164089,0.673580052703619,0.6656923688948154,0.5274914301931858,0.590900732576847,0.6371101498603821,0.5469755850732326,0.4368050195276737
335,-13.493012547492981,0.4301783055067062,0.6631444305181503,0.6541933812201023,0.5219639115035534,0.6382615849375725,0.6690666548907757,0.7280816420912742,0.5497291147708893,0.605550779402256,0.5317276552319526,0.6186972692608833,0.535106847435236,0.555954197794199,0.5611891396343708,0.6381673984229564,0.5461224302649498,0.6509582683444023,0.617515879124403,0.6528598688542843,0.48948763534426687,0.5976649545133114,0.673621567338705,0.6656475313007831,0.527508432418108,0.5909004345536232,0.63712297976017,0.5469391368329525,0.43676468208432195
336,-13.493061035871506,0.4301327973604202,0.6631972104310989,0.6542248375713825,0.52198571190238,0.6383038893342018,0.6691609941422939,0.7281286105513572,0.5497354030609131,0.6055862888693809,0.531681253015995,0.6187140330672264,0.5350559450685978,0.5560020454227924,0.5611863233149051,0.6382113121449947,0.5460989609360695,0.6509333834052086,0.6174966566264629,0.6528323464095592,0.4894877843558788,0.5975883327424526,0.6736637376248836,0.6656010098755359,0.5275271631777286,0.5908979907631874,0.6371352881193161,0.5468984119594097,0.4367301262915134
