iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9]
35,-13.32314521074295,0.4686634749174118,0.5949130602180958,0.618452201038599,0.4865508213639259,0.6306157022714615,0.5818711839616298,0.6774275660514831,0.4719607405364513,0.6429508052766323,0.5816806837916374,0.6845195539295673,0.42944244146347044,0.5765158742666244,0.6744635052978992,0.7238662637770176,0.526722764968872,0.6484891831874847,0.6455045104026794,0.6209878869354725,0.4356801643967628
36,-13.331678748130798,0.4676977157592773,0.5957634098827839,0.6191052295267582,0.4861952796578407,0.6308605581521988,0.5811222665011883,0.6775745660066604,0.47235596403479574,0.6439600758254528,0.5817365333437919,0.6862565822899341,0.42953274250030515,0.575803792476654,0.6739851482212543,0.724482724815607,0.5265314489603042,0.6487056225538254,0.6456856936216354,0.6211645998060703,0.4351028487086296
37,-13.339763849973679,0.4667471408843994,0.5966105408966541,0.6197281278669834,0.48586019724607465,0.6311203896999359,0.5803878329694271,0.6777302831411361,0.4727472387254238,0.6449216179549694,0.5818059578537941,0.6879710353910923,0.4296106159687042,0.575107803940773,0.6735317952930927,0.7250775791704654,0.5263501167297363,0.6489078760147095,0.6458627939224243,0.6213305540382862,0.4345954194664955
38,-13.347522288560867,0.46581301689147947,0.5974479712545872,0.6203337259590626,0.4855328783392906,0.6313909351825714,0.5796671085059643,0.6778754502534866,0.4731604628264904,0.6458387844264507,0.5819013103842735,0.6896545834839344,0.42968370616436,0.5744277149438858,0.6730914659798145,0.7256621368229389,0.526177442073822,0.6491023063659668,0.6460374653339386,0.621487046033144,0.4341361656785011
39,-13.354909777641296,0.46489368975162504,0.5982690848410129,0.6209113992750644,0.4852104619145393,0.6316694378852844,0.578955265134573,0.6780254602432251,0.47357714399695394,0.6467177294194698,0.582010968029499,0.6913130231201648,0.42975243031978605,0.5737692028284073,0.6726853348314762,0.7262198276817798,0.5260137528181076,0.6492854863405227,0.6462091118097305,0.6216383375227451,0.4337306752800941
40,-13.36191800236702,0.463995149731636,0.5990771301090717,0.6214654989540577,0.4849021717905998,0.63195221722126,0.5782550893723964,0.6781701505184173,0.4739924393594265,0.6475558154284954,0.5821245148777962,0.6929380990564823,0.4298351615667343,0.5731273055076599,0.6722967721521854,0.7267659403383732,0.5258538782596588,0.6494658350944519,0.6463785380125046,0.6217830128967762,0.4333747163414955
41,-13.368600904941559,0.463114520907402,0.5998730607330799,0.6219895727932453,0.48460419327020643,0.6322415232658386,0.5775694422423839,0.6783129632472992,0.47440350279211996,0.6483637414872646,0.5822589382529259,0.694541672617197,0.4298874497413635,0.5724991172552109,0.6719332732260227,0.727301175147295,0.5257080852985382,0.6496305674314499,0.6465525537729263,0.621923903375864,0.4330568745732307
42,-13.374914675951004,0.46225706338882444,0.6006534792482853,0.6224959142506122,0.4843136206269264,0.6325339883565902,0.5768978916108608,0.6784449577331543,0.47482589110732076,0.6491305105388164,0.5823996946215629,0.6961178429424763,0.42995130121707914,0.5718915075063705,0.6715961046516895,0.7278218664228916,0.5255598783493042,0.6497924238443374,0.6467166602611542,0.6220563597977161,0.4327941372990608
43,-13.381002455949783,0.4614131510257721,0.6014099515974521,0.6229789800941944,0.4840314373373985,0.6328278541564941,0.5762387685477733,0.6785791277885437,0.4752475194633007,0.6498688779771328,0.5825479164719581,0.6976606346666813,0.43000311255455015,0.5713025838136673,0.6712885297834873,0.7283308006823063,0.5254209101200104,0.6499457120895386,0.6468866527080536,0.6221852250397205,0.4325529620051384
44,-13.386737823486328,0.4605849593877792,0.6021529980003834,0.6234309323132038,0.4837647959589958,0.6331307649612427,0.5755940549075603,0.6787018090486526,0.47566221877932546,0.6505716018378734,0.5826959893107414,0.6991687513887882,0.43006028831005094,0.5707284569740295,0.6709967948496341,0.728828827291727,0.5252980351448059,0.6500899702310562,0.6470536202192306,0.6223082341253757,0.43235494047403333
45,-13.392123341560364,0.45977877676486967,0.60287601724267,0.6238697566092014,0.4834907934069633,0.6334382653236389,0.5749663881957531,0.678816682100296,0.47607352063059805,0.651242645829916,0.582853777706623,0.700652877241373,0.4301146477460861,0.5701787978410721,0.6707257576286793,0.7293110139667988,0.5251799434423446,0.6502392500638962,0.6472180843353271,0.6224247463047504,0.43218391984701154
46,-13.397320717573166,0.45898587107658384,0.6035864301025867,0.6242875106632709,0.4832294717431068,0.6337428003549576,0.5743448458611965,0.6789211988449096,0.4764815591275692,0.6518913976848125,0.5830237850546837,0.702105651050806,0.43015830814838407,0.5696488678455353,0.6704784281551838,0.7297839023172855,0.5250649958848953,0.6503767728805542,0.6473870933055877,0.6225343592464924,0.4320397362112999
47,-13.40221393108368,0.4582138866186142,0.6042740143835544,0.6246820338070392,0.4829829320311546,0.6340463370084762,0.573743062466383,0.679013705253601,0.47690037116408346,0.6525099001824856,0.5831921383738518,0.7035244800150394,0.430207884311676,0.5691347926855087,0.670256520062685,0.7302456744015217,0.5249599426984787,0.6505075454711914,0.6475502014160156,0.6226376987993717,0.43192110806703565
48,-13.406846910715103,0.4574523478746414,0.604949975758791,0.6250582136213779,0.4827419057488441,0.6343553572893142,0.5731526784598827,0.6791010558605194,0.47730872258543966,0.6530976317822933,0.5833629950881004,0.7049113608896732,0.43025866746902464,0.5686411023139953,0.6700545348227024,0.7306949146091938,0.5248584657907486,0.6506380647420883,0.6477187037467956,0.6227360315620899,0.43182960003614423
49,-13.411255925893784,0.45671167075634,0.6056103058159351,0.6254166908562183,0.4825144842267036,0.6346621572971344,0.5725796692073345,0.6791752338409424,0.47770470604300497,0.6536598823964596,0.583534075319767,0.7062705405056476,0.4303013890981674,0.5681733697652817,0.6698680318892002,0.731137628108263,0.5247641861438751,0.650758808851242,0.6478854924440384,0.622836659103632,0.4317657336592674
50,-13.415453553199768,0.4559892177581787,0.606251472979784,0.6257585681974888,0.482282979786396,0.6349795371294021,0.5720173142850399,0.6792416781187057,0.47810411676764486,0.6541965775191784,0.5837100431323051,0.707593048363924,0.4303454965353012,0.5677204042673111,0.6697122551500797,0.7315689422190189,0.5246814101934433,0.6508753061294555,0.6480570793151855,0.6229316838085651,0.43170963078737257
51,-13.419369608163834,0.4552921712398529,0.6068784542381763,0.6260772742331028,0.4820523545145988,0.6352964997291565,0.5714744202792644,0.679301044344902,0.47850033864378927,0.6547089092433452,0.5838778302073478,0.7088871844112873,0.43036786317825315,0.5672940373420715,0.6695668496191501,0.7319938339293003,0.5246061593294143,0.6509921759366989,0.6482315868139267,0.6230188854038715,0.43168090134859083
