iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9],gamma[10],beta[10],gamma[11],beta[11],gamma[12],beta[12],gamma[13],beta[13],gamma[14],beta[14],gamma[15],beta[15]
140,-13.495311975479126,0.5882369935512543,0.5659116715192795,0.6249218940734863,0.5910831823945045,0.5661523550748825,0.6598311498761177,0.6152518972754478,0.5736759439110756,0.5746431410312652,0.6199026018381119,0.6041390657424927,0.6386046171188354,0.5674153178930282,0.6378005281090736,0.581345422565937,0.547460874915123,0.6321978703141212,0.6532674565911293,0.6205798223614692,0.6017794147133827,0.631825304031372,0.6026398226618767,0.5590884149074554,0.5759387373924255,0.6192162618041038,0.6633720532059669,0.6081724002957344,0.6377863049507141,0.6165950059890747,0.5975890293717384,0.5610427096486091,0.5951857551932335
141,-13.495394229888916,0.5882896095514297,0.565933084487915,0.624964839220047,0.5910358414053917,0.5660939425230026,0.6598829165101051,0.6153659507632255,0.5736454859375953,0.574570944905281,0.6199134349822998,0.6041013062000274,0.638698062300682,0.5673745185136795,0.6377650782465935,0.5813902452588081,0.5474288821220398,0.6322573110461235,0.6532149896025657,0.6205704793334007,0.6016995146870613,0.6318643748760223,0.6026531144976616,0.5589960277080536,0.5759659618139267,0.6192237868905067,0.6634092316031456,0.6081185773015022,0.6377928614616394,0.6165411978960037,0.5975563362240791,0.561072139441967,0.5951347038149833
142,-13.495513409376144,0.5883349388837814,0.5659525156021118,0.6250108242034912,0.5909886494278908,0.5660364240407944,0.6599387660622597,0.6154811963438988,0.5736187681555748,0.5745032787322998,0.6199269354343414,0.6040596127510071,0.6387905985116958,0.5673434197902679,0.6377303436398506,0.5814321920275688,0.5474014639854431,0.632315231859684,0.6531647130846977,0.6205559656023979,0.6016154125332832,0.6319121181964874,0.60266744941473,0.5589118212461471,0.575986897945404,0.619231729209423,0.663437782227993,0.6080669894814491,0.6377842783927917,0.6164861232042312,0.5975244477391243,0.5611007049679756,0.5950890615582466
143,-13.495570659637451,0.588383948802948,0.5659767597913742,0.6250569432973861,0.5909399077296257,0.5659850001335144,0.6599847659468651,0.6155957415699959,0.5735974743962288,0.5744386970996856,0.6199486315250397,0.6040289014577865,0.6388695299625397,0.567314139008522,0.6376840159296989,0.5814741536974907,0.5473729729652405,0.6323727801442146,0.6531129315495491,0.6205457583069801,0.6015281215310097,0.6319530963897705,0.6026816800236702,0.5588256478309631,0.5759982973337173,0.6192414745688438,0.6634670183062553,0.6080151334404945,0.6377899408340454,0.6164331197738647,0.5974892511963844,0.561131565272808,0.5950372949242592
144,-13.495649427175522,0.5884353876113891,0.5659947156906128,0.6251041650772095,0.5908964857459068,0.5659334570169449,0.6600302740931511,0.6157080814242363,0.5735817983746528,0.5743686467409134,0.6199673920869827,0.603987193107605,0.6389546453952789,0.5672810137271881,0.6376387313008308,0.5815190657973289,0.5473492056131363,0.6324257388710975,0.6530614331364631,0.62054014056921,0.6014474615454674,0.6319865942001343,0.6026938244700432,0.5587431848049164,0.5760192483663559,0.6192513093352318,0.6634992495179176,0.6079637244343757,0.6377901643514633,0.6163813084363937,0.5974527135491371,0.5611614271998405,0.5949868395924568
145,-13.495731234550476,0.5884791225194931,0.5660127758979797,0.6251459926366806,0.5908482357859611,0.5658847451210022,0.6600818768143654,0.6158252492547035,0.5735513553023338,0.5743018895387649,0.6199847370386123,0.6039450526237488,0.6390437841415405,0.567254713177681,0.6375979915261268,0.5815571084618568,0.5473147243261337,0.6324767306447029,0.6530119463801384,0.6205337777733803,0.6013656690716743,0.6320271998643875,0.6027094557881355,0.5586574882268905,0.5760445207357406,0.6192605182528496,0.6635261908173561,0.6079157426953316,0.6377949625253677,0.6163329839706421,0.5974303916096687,0.5611873850226402,0.5949381723999977
146,-13.49581703543663,0.5885287284851074,0.5660363495349884,0.6251908749341964,0.5908042624592781,0.5658325910568237,0.6601268336176872,0.6159408375620842,0.5735302552580833,0.5742416590452194,0.6200014561414718,0.6039114356040954,0.6391260236501694,0.567221736907959,0.6375570878386497,0.5815971329808235,0.5472957551479339,0.6325267687439918,0.6529591515660286,0.6205298140645027,0.601287005841732,0.6320727080106735,0.6027273073792457,0.5585722982883453,0.5760625660419464,0.6192679092288017,0.6635514035820961,0.6078665688633919,0.6377938747406006,0.6162791162729263,0.5974002614617347,0.561217038333416,0.5948812052607536
147,-13.495897948741913,0.5885727316141128,0.5660529345273971,0.6252358168363571,0.5907545819878578,0.5657892882823944,0.6601724609732628,0.6160519257187843,0.5735013172030449,0.574182665348053,0.6200167000293731,0.603873735666275,0.6392103344202041,0.5671931117773056,0.6375146046280861,0.5816352501511574,0.5472673237323761,0.6325770005583763,0.6529071614146232,0.6205240026116371,0.6012135431170463,0.6321087092161178,0.6027431920170784,0.5584846645593643,0.5760949611663818,0.6192766562104225,0.6635868236422539,0.6078185126185417,0.6377987623214721,0.6162250399589538,0.5973698779940605,0.5612431153655052,0.5948307499289512
148,-13.49596843123436,0.5886184632778168,0.5660794734954834,0.6252723395824432,0.5907089099287987,0.5657396823167801,0.660220830142498,0.6161630436778068,0.5734801724553108,0.5741190820932388,0.6200346857309341,0.6038328617811203,0.6392970740795135,0.5671704471111297,0.6374759808182716,0.581679193675518,0.5472472816705704,0.632629407942295,0.6528579428792,0.6205165967345238,0.6011337473988533,0.6321520566940307,0.6027622804045677,0.5584036320447922,0.5761096388101578,0.6192859545350075,0.6636127963662147,0.6077713206410408,0.6377994179725647,0.6161762833595276,0.5973372891545295,0.5612768366932869,0.5947784468531608
149,-13.496049404144287,0.5886624068021774,0.566093361377716,0.6253115594387054,0.590662507712841,0.5656982421875,0.6602634772658348,0.6162731483578682,0.5734540209174156,0.5740614891052246,0.6200500786304474,0.6037989914417267,0.6393770486116409,0.5671491384506225,0.6374336615204811,0.5817215278744697,0.5472263008356094,0.632673217356205,0.6528094694018364,0.6205074772238731,0.6010541155934334,0.632194584608078,0.6027776882052421,0.5583199322223663,0.5761309623718261,0.6192954018712044,0.6636429861187935,0.6077289715409279,0.6378035306930542,0.6161238610744476,0.5973064437508583,0.5613023623824119,0.5947278127074241
150,-13.496047258377075,0.588706886768341,0.5661145210266113,0.6253482311964035,0.5906291142106056,0.565655580163002,0.6603116080164909,0.6163730606436729,0.5734348431229591,0.5740024656057358,0.6200635194778442,0.6037614554166794,0.6394616276025772,0.5671263843774795,0.6374006703495979,0.5817575290799141,0.5471969753503799,0.6327186807990074,0.652756167948246,0.6205001607537269,0.6009810402989387,0.6322308242321014,0.6027935281395912,0.5582306146621704,0.5761505872011184,0.6193037912249565,0.6636731907725334,0.6076818391680717,0.6377951711416244,0.6160724967718124,0.5972738847136497,0.5613330140709877,0.5946731254458427
151,-13.496170103549957,0.5887541234493255,0.5661314338445663,0.6253812968730926,0.5905805811285972,0.5656120240688324,0.6603510960936546,0.6164786502718925,0.573404549062252,0.5739421308040619,0.6200762450695038,0.6037298947572708,0.6395388603210449,0.5671025425195694,0.6373592749238014,0.5818078950047493,0.5471770375967026,0.6327609553933143,0.6527068451046943,0.6204967781901359,0.6009062960743904,0.6322681963443756,0.6028091594576835,0.5581536948680877,0.5761774390935898,0.6193128064274788,0.6636983439326286,0.60763650983572,0.6377980023622513,0.6160181820392608,0.5972429946064949,0.5613595530390739,0.5946289286017418
152,-13.49617812037468,0.5887959361076355,0.5661490321159363,0.6254132747650146,0.5905426278710365,0.5655652344226837,0.6603973343968391,0.6165791288018226,0.5733783826231956,0.5738815724849701,0.6200926065444946,0.6036958009004593,0.639617583155632,0.5670742601156235,0.6373251810669899,0.5818477407097816,0.5471495747566223,0.6328059270977974,0.6526621863245964,0.6204849019646644,0.600827856361866,0.6323062539100647,0.6028287693858146,0.5580699056386947,0.5761970192193985,0.6193217620253563,0.6637208744883537,0.6075923874974251,0.6378009974956512,0.6159642696380615,0.5972131475806236,0.5613853171467781,0.5945779964327812
153,-13.496272414922714,0.5888363927602768,0.5661677032709121,0.6254493653774261,0.5904919490218162,0.5655259400606155,0.6604391321539879,0.6166826322674751,0.5733554795384407,0.5738242477178573,0.6201060622930527,0.6036601126194,0.6396923869848251,0.5670524448156357,0.6372861102223396,0.5818877056241035,0.5471123218536377,0.6328502431511879,0.6526142492890358,0.6204753056168556,0.6007559731602669,0.6323408246040344,0.6028472617268562,0.5579905867576599,0.5762211292982101,0.619327200949192,0.6637399926781654,0.6075477883219719,0.6378030836582184,0.6159124881029129,0.597180588543415,0.5614216908812523,0.5945297911763191
154,-13.496348410844803,0.5888756722211838,0.5661850184202194,0.6254856646060943,0.5904551282525062,0.5654872566461563,0.6604851320385933,0.6167847648262977,0.5733267053961754,0.5737619310617447,0.6201226770877838,0.6036289542913437,0.6397659689188003,0.5670312851667404,0.637249393761158,0.5819274768233299,0.5470888376235962,0.6328902080655098,0.6525617972016334,0.6204690173268318,0.6006754025816917,0.6323764830827713,0.6028678104281425,0.55790696144104,0.5762438535690307,0.6193315520882606,0.663771478831768,0.6074987336993217,0.6377990901470184,0.6158567726612091,0.5971474036574363,0.5614497348666191,0.5944802597165108
155,-13.49640280008316,0.5889204055070877,0.5662046432495117,0.6255124121904373,0.5904218390583992,0.5654453545808792,0.66052315980196,0.6168899223208427,0.5732972905039787,0.573700612783432,0.6201397985219955,0.6035943239927292,0.6398432910442352,0.5670108705759048,0.6372167900204658,0.5819715395569801,0.547063609957695,0.632931737601757,0.6525142177939415,0.6204607471823692,0.6006015971302986,0.6324104130268097,0.6028897598385811,0.5578252285718918,0.5762702733278274,0.6193391069769859,0.6637920871376991,0.6074529126286506,0.6378084629774093,0.6158050954341888,0.5971121475100517,0.5614798501133919,0.5944256469607353
156,-13.49644336104393,0.5889691770076751,0.5662193655967712,0.6255482792854309,0.5903813078999519,0.5654055833816528,0.6605702474713325,0.6169947668910026,0.5732687994837761,0.5736515879631042,0.6201533287763595,0.6035648643970489,0.6399142056703567,0.566993123292923,0.63717952221632,0.582011653482914,0.547045236825943,0.6329744890332222,0.6524653419852257,0.620454116165638,0.6005256608128547,0.6324454754590988,0.6029051378369331,0.5577464014291763,0.5762952625751495,0.6193483009934425,0.663814602792263,0.6074104890227318,0.6378120690584183,0.6157560259103775,0.5970829263329506,0.5615142866969108,0.5943682327866554
157,-13.49656280875206,0.5890161156654358,0.5662394821643829,0.6255839079618454,0.5903417602181434,0.5653685241937637,0.6606122240424156,0.6170922502875328,0.5732343778014183,0.5735953211784363,0.6201719850301742,0.6035339593887329,0.639990022778511,0.5669700115919113,0.6371535047888756,0.5820534810423851,0.5470248073339462,0.6330176129937172,0.6524243488907814,0.6204477831721306,0.6004528686404228,0.6324790328741073,0.6029226914048195,0.5576636254787445,0.576324051618576,0.6193506851792335,0.6638415291905403,0.607368616759777,0.6378205776214599,0.6157087743282318,0.597052751481533,0.5615416750311851,0.5943222776055336
158,-13.496576994657516,0.5890576303005218,0.566254398226738,0.625615394115448,0.590303598344326,0.5653360843658447,0.6606511607766151,0.6171959176659584,0.573205991089344,0.5735383838415146,0.6201899856328964,0.6035048574209213,0.6400669127702713,0.5669475108385086,0.6371211096644401,0.5820956960320472,0.5469993859529495,0.6330552831292152,0.6523766204714775,0.620444206893444,0.6003766641020775,0.6325168520212173,0.602937339246273,0.5575914293527603,0.5763497412204742,0.6193546488881111,0.6638560280203819,0.6073325112462044,0.6378231108188629,0.6156585723161697,0.5970170482993126,0.5615728333592415,0.5942779764533043
159,-13.496609628200531,0.5890958666801452,0.566277465224266,0.6256465673446655,0.5902692064642906,0.5652995020151138,0.6606904253363609,0.6172932669520378,0.5731812551617622,0.5734815806150436,0.6202121883630752,0.6034732669591903,0.640143996477127,0.5669286906719208,0.6370913818478584,0.582130117714405,0.5469735473394394,0.6330945029854774,0.6523308888077736,0.6204322561621666,0.6003018155694008,0.6325505435466766,0.6029604211449623,0.557513153553009,0.5763653725385666,0.6193674638867378,0.6638692155480385,0.6072928741574287,0.6378272086381912,0.6156062543392181,0.5969889596104622,0.5616062119603157,0.5942246451973915
160,-13.496640712022781,0.5891427755355835,0.5662906974554062,0.6256845951080322,0.5902247115969658,0.5652649015188217,0.6607281252741813,0.6173964723944664,0.5731535390019417,0.5734281003475189,0.6202261209487915,0.6034437030553818,0.6402101576328277,0.5669106900691986,0.6370504036545753,0.5821706190705299,0.5469481259584427,0.6331282392144203,0.6522816553711891,0.6204221978783607,0.6002319738268852,0.6325929075479507,0.6029712542891502,0.5574372768402099,0.57639000415802,0.6193762108683586,0.6638869777321815,0.6072471722960472,0.6378312617540359,0.615558123588562,0.5969536587595939,0.5616386368870735,0.5941818490624428
161,-13.496750265359879,0.5891816526651382,0.5663149863481521,0.6257136225700378,0.5901909902691841,0.5652296602725982,0.66076829880476,0.6174911096692085,0.5731339886784553,0.5733738452196121,0.6202546566724777,0.6034063309431076,0.6402815490961075,0.5668908417224884,0.6370199903845787,0.5822075590491295,0.5469253271818161,0.6331681296229362,0.6522344037890434,0.62042006701231,0.6001595988869667,0.6326229482889175,0.6029899254441261,0.5573534429073334,0.5764177501201629,0.6193804278969764,0.6639095529913902,0.6072011426091194,0.6378317683935165,0.6155070722103119,0.5969304725527763,0.5616664573550224,0.5941301420331001
162,-13.496804684400558,0.5892279803752899,0.5663261920213699,0.6257434546947479,0.5901593402028084,0.5652018994092941,0.6608064457774162,0.6175911411643028,0.5731074944138527,0.5733196049928665,0.6202684551477432,0.6033790171146393,0.6403490662574768,0.5668795317411423,0.6369893833994865,0.5822486564517021,0.546892961859703,0.6332042202353477,0.6521881654858589,0.6204165652394295,0.6000896528363228,0.6326621532440185,0.6030065402388572,0.5572771042585373,0.5764425158500671,0.6193821862339973,0.6639279708266258,0.6071592405438423,0.6378325283527374,0.6154560059309006,0.5968978837132454,0.5616939947009086,0.5940753504633903
163,-13.496818244457245,0.5892710298299789,0.5663439244031906,0.6257721245288849,0.5901218339800834,0.5651708155870437,0.660847707092762,0.6176845714449882,0.573093532025814,0.5732679426670074,0.6202839970588684,0.6033425986766815,0.6404168218374252,0.566857761144638,0.6369554683566093,0.5822845086455345,0.5468706995248794,0.6332428887486458,0.6521370247006416,0.6204102471470833,0.6000215098261833,0.6326915681362152,0.6030264034867286,0.5571973532438278,0.5764672368764877,0.6193867906928062,0.6639468654990196,0.6071166381239891,0.6378388166427612,0.6154071152210235,0.5968692883849144,0.5617261365056038,0.5940210655331611
164,-13.496906906366348,0.5893103390932083,0.5663618057966232,0.6258016288280487,0.5900849089026451,0.5651450514793396,0.6608860030770302,0.6177797749638557,0.5730710759758949,0.5732172042131424,0.6203001201152801,0.6033208578824997,0.6404808968305588,0.5668470472097397,0.6369220301508903,0.5823256507515907,0.5468536972999573,0.6332756265997886,0.652093394100666,0.6204074904322624,0.5999553486704826,0.6327238887548446,0.6030445232987404,0.5571188390254974,0.5764941483736038,0.6193938985466957,0.6639667883515358,0.6070796981453895,0.6378395766019821,0.6153589844703674,0.5968409612774849,0.5617535099387169,0.5939676448702812
165,-13.496978282928467,0.5893458187580108,0.5663812816143036,0.6258322358131408,0.5900506511330604,0.5651138186454773,0.6609312281012535,0.6178679749369621,0.5730419740080833,0.5731650501489639,0.6203186124563217,0.6032904148101806,0.64054856300354,0.5668320715427398,0.6368898585438728,0.5823609963059425,0.546830615401268,0.6333089753985405,0.6520514026284218,0.6203988775610924,0.5998848810791969,0.6327588468790054,0.6030661895871162,0.5570414870977402,0.576508229970932,0.619398383796215,0.663988633453846,0.6070394054055214,0.6378456264734268,0.6153086930513382,0.5968085214495659,0.561783729493618,0.5939232245087623
166,-13.49700877070427,0.5893876910209656,0.5663902521133423,0.6258588194847107,0.590019790828228,0.5650771170854568,0.6609628781676292,0.6179628506302833,0.5730212464928627,0.5731131047010422,0.6203387588262558,0.6032578557729721,0.6406144261360168,0.5668145626783371,0.6368518456816673,0.5823999777436256,0.5468120187520981,0.6333429202437401,0.652007220685482,0.6203985646367073,0.5998127445578575,0.6327939242124557,0.6030847266316414,0.5569653868675232,0.5765387028455734,0.6194012597203254,0.6640001818537712,0.6070038363337517,0.637848100066185,0.6152571648359298,0.5967765882611274,0.5618158116936683,0.5938715025782585
167,-13.497063845396042,0.5894281327724457,0.5663990139961242,0.625887057185173,0.5899861440062523,0.5650482386350631,0.6609987899661064,0.618053762614727,0.5729986116290092,0.5730660766363144,0.6203559100627899,0.6032259672880173,0.6406772792339325,0.5667985737323761,0.6368207469582557,0.5824383184313774,0.5467833787202835,0.6333764776587486,0.6519549623131752,0.6203890427947044,0.5997433051466942,0.6328262150287628,0.6031074658036232,0.5568904042243957,0.5765505939722061,0.6194061771035194,0.6640171095728874,0.6069623962044716,0.6378518551588058,0.6152086019515991,0.596741734445095,0.561843155324459,0.5938286766409874
168,-13.49708342552185,0.5894627332687378,0.5664147794246673,0.6259113311767578,0.5899600818753242,0.5650230258703232,0.6610345229506492,0.6181422755122185,0.5729747697710991,0.5730138778686523,0.6203783959150314,0.6031962245702743,0.6407497584819793,0.5667821526527405,0.636791630089283,0.5824747368693352,0.5467642605304718,0.6334099754691124,0.651914744079113,0.6203860774636268,0.5996782168745994,0.6328548103570938,0.6031333342194557,0.5568137377500534,0.5765679538249969,0.6194084122776985,0.6640387907624244,0.6069217607378959,0.6378562659025192,0.6151602029800415,0.5967145696282387,0.5618725553154945,0.5937823936343193
169,-13.497137188911438,0.5895066618919372,0.566423824429512,0.6259339958429336,0.5899230822920799,0.5649953246116638,0.6610729828476906,0.6182338282465935,0.5729486182332039,0.5729640930891037,0.6203985571861267,0.6031660050153732,0.6408110171556473,0.5667727202177048,0.6367583706974983,0.5825112894177437,0.5467349499464035,0.6334387198090553,0.6518666431307792,0.6203818902373314,0.5996166452765465,0.6328888893127441,0.6031550899147987,0.5567434787750244,0.5765858054161072,0.6194115564227104,0.6640580728650093,0.6068890675902366,0.6378552973270416,0.6151146203279495,0.5966791048645973,0.5619059041142463,0.5937390759587288
170,-13.497199088335037,0.5895444214344024,0.5664371609687805,0.6259585678577423,0.58989487439394,0.5649707525968551,0.6611111596226692,0.6183167830109596,0.5729306176304817,0.5729197025299072,0.620413413643837,0.603129705786705,0.6408786237239837,0.5667543023824692,0.636724291741848,0.5825446233153343,0.5467129409313202,0.633474825322628,0.6518194213509559,0.6203771665692329,0.5995503798127174,0.632917246222496,0.6031703338027,0.5566710591316223,0.5766066968441009,0.6194221958518028,0.6640761628746986,0.6068499222397804,0.6378618985414505,0.6150655508041382,0.5966478571295738,0.5619380459189415,0.5936956539750099
171,-13.497248888015747,0.5895802140235901,0.566452345252037,0.6259826332330704,0.5898586198687553,0.5649453610181808,0.6611417964100837,0.6184052810072899,0.5729057624936104,0.572866341471672,0.6204403102397918,0.603095418214798,0.6409343093633652,0.566741532087326,0.6367040708661079,0.5825844392180443,0.546684330701828,0.6335057005286217,0.651778681576252,0.6203718915581703,0.5994814470410347,0.6329514294862747,0.6031950697302818,0.5565955996513366,0.5766295254230499,0.619428513944149,0.6640954747796058,0.6068152919411659,0.6378656089305877,0.6150177180767059,0.5966187104582786,0.5619619324803352,0.5936592504382133
172,-13.497267961502075,0.5896220862865448,0.566461569070816,0.6260121524333954,0.5898349121212959,0.5649175554513931,0.6611671134829521,0.6184917226433754,0.5728769287467003,0.5728166460990906,0.6204588621854782,0.6030672550201416,0.640990948677063,0.5667301476001739,0.6366775915026665,0.5826202467083931,0.5466660469770431,0.6335404649376869,0.6517405942082405,0.6203645005822181,0.5994169101119041,0.6329837203025818,0.603210000693798,0.5565231800079345,0.5766541719436645,0.6194332376122474,0.6641105249524116,0.6067775622010231,0.6378721356391907,0.6149673521518707,0.5965829625725746,0.5619889035820961,0.593608184158802
173,-13.497361332178116,0.589660233259201,0.5664735347032547,0.6260347127914428,0.5898067638278007,0.5648879468441009,0.6611935779452324,0.6185758098959923,0.5728587940335274,0.572769558429718,0.6204764753580093,0.6030360668897629,0.6410553961992264,0.5667136371135711,0.6366475656628608,0.5826608523726463,0.5466410130262375,0.6335669741034508,0.651691897213459,0.6203648135066032,0.599353177845478,0.6330137014389038,0.6032314881682396,0.5564526826143265,0.5766774773597717,0.6194415375590324,0.6641205236315727,0.6067480728030205,0.6378824323415756,0.6149170160293579,0.5965530410408973,0.5620174095034599,0.5935686513781547
174,-13.497419625520706,0.5896975308656692,0.5664863795042038,0.6260573923587799,0.589773042500019,0.5648667871952057,0.6612300112843513,0.6186592116951942,0.5728327617049217,0.5727221727371216,0.6204973667860031,0.6030059218406677,0.6411141365766525,0.5667006134986877,0.6366184636950493,0.5826970174908638,0.5466165006160736,0.6335950925946235,0.6516475811600685,0.6203614011406898,0.5992860779166221,0.6330440253019333,0.6032558515667915,0.5563773870468139,0.5766983687877655,0.6194436982274055,0.6641356483101845,0.606712757050991,0.6378850400447845,0.6148698538541794,0.5965244755148887,0.5620450660586357,0.5935240820050239
175,-13.497387170791626,0.58973448574543,0.566494008898735,0.6260882824659347,0.5897444918751716,0.5648457318544388,0.6612585619091987,0.6187429264187813,0.5728110507130623,0.5726765304803848,0.6205132663249969,0.6029826909303665,0.6411775857210159,0.5666855484247207,0.6365848466753959,0.58273616284132,0.5465863108634949,0.6336281284689903,0.6516008511185646,0.620358569920063,0.5992184117436409,0.6330754518508911,0.6032789334654808,0.5563072174787521,0.5767284989356994,0.6194535180926323,0.6641499385237694,0.6066743865609169,0.6378887057304382,0.6148193538188934,0.5964944049715996,0.5620781764388084,0.593474893271923
176,-13.49745163321495,0.5897651672363281,0.5665075540542602,0.6261065065860748,0.5897131398320198,0.5648232161998749,0.6612937435507774,0.6188309773802757,0.5727901145815849,0.5726283699274063,0.6205386877059936,0.6029517263174057,0.641235089302063,0.5666773825883865,0.6365640446543693,0.5827690050005913,0.5465719014406204,0.6336550548672676,0.6515574440360069,0.6203528925776481,0.5991588070988655,0.6331085175275802,0.6032987222075462,0.5562331140041351,0.576752296090126,0.6194619372487068,0.6641626790165901,0.6066421255469322,0.6378957539796829,0.6147781372070312,0.5964632466435432,0.5621034041047096,0.5934308007359504
177,-13.49749755859375,0.5898048639297485,0.5665163308382034,0.6261288434267044,0.5896746203303337,0.5647977650165558,0.6613207295536995,0.6189141556620598,0.5727702811360359,0.5725850373506546,0.620556554198265,0.6029236078262329,0.6412875264883041,0.566668352484703,0.636538191139698,0.582805036008358,0.5465510994195938,0.6336795821785927,0.6515157803893089,0.620347498357296,0.5990954175591469,0.6331377536058426,0.6033198222517967,0.5561596065759659,0.5767786264419555,0.6194713547825813,0.6641764178872108,0.6066113844513893,0.6378994345664978,0.6147309750318527,0.5964306429028511,0.5621305838227272,0.5933777078986168
178,-13.497578233480453,0.5898357987403869,0.5665240347385406,0.6261532962322235,0.5896543398499489,0.5647808521986007,0.6613547936081886,0.6189908966422081,0.5727388247847557,0.572540020942688,0.6205719769001007,0.6028936713933944,0.6413495600223541,0.566656744480133,0.6365067943930626,0.5828395918011665,0.5465192258358001,0.6337086543440819,0.6514740273356437,0.620341508090496,0.5990333691239357,0.633168613910675,0.6033411011099815,0.5560877084732055,0.5767990708351135,0.6194719806313514,0.6641896948218345,0.6065782889723778,0.6379087179899215,0.6146856606006622,0.5964035227894783,0.5621560499072075,0.5933274462819099
179,-13.49758094549179,0.5898717701435089,0.5665294587612152,0.6261784344911575,0.5896200522780418,0.5647578001022339,0.6613846555352211,0.6190737918019295,0.5727174863219261,0.5724936336278915,0.6205894112586975,0.6028650462627411,0.6414006561040878,0.5666436165571213,0.6364743545651436,0.5828770831227302,0.5464921951293945,0.633737801015377,0.6514273419976234,0.6203378871083259,0.5989719614386558,0.6331955701112747,0.6033651515841484,0.5560220241546631,0.5768186211585998,0.6194784477353096,0.6642037764191627,0.6065445229411125,0.6379121005535126,0.6146420747041702,0.5963788315653801,0.5621831700205803,0.5932757690548897
180,-13.497663289308548,0.5899046421051025,0.566544821858406,0.6261974930763244,0.5895956292748451,0.5647315442562103,0.6614118799567222,0.6191508308053016,0.5726911261677742,0.5724519848823547,0.6206113904714584,0.6028332620859146,0.6414640456438064,0.5666322767734527,0.6364461317658424,0.582911042869091,0.5464677572250366,0.6337625667452812,0.6513866767287254,0.6203312560915947,0.598917244374752,0.6332248359918594,0.6033838525414467,0.5559514373540878,0.5768438190221786,0.6194791629910469,0.6642212107777595,0.6065079107880592,0.6379258245229721,0.614594480395317,0.5963542744517326,0.5622095301747322,0.5932363852858543
181,-13.497644156217575,0.5899381101131439,0.5665516018867492,0.6262197107076645,0.5895640835165977,0.564714229106903,0.661437226831913,0.6192314758896827,0.5726664051413536,0.5724117517471313,0.620634189248085,0.6028102695941925,0.641503295302391,0.5666219502687454,0.6364176109433174,0.5829472824931144,0.5464525431394577,0.6337856486439705,0.6513458475470543,0.6203298702836036,0.598854748904705,0.6332540720701217,0.6034052208065986,0.5558834135532379,0.5768586158752441,0.6194809213280678,0.6642372146248817,0.6064775720238685,0.6379218161106109,0.6145503878593445,0.596325708925724,0.5622386172413826,0.5931830242276191
182,-13.497710973024368,0.5899785816669464,0.5665615707635879,0.6262335389852524,0.589544115960598,0.5646863490343094,0.6614659562706947,0.619310213625431,0.5726442918181419,0.5723726511001587,0.6206512659788131,0.6027780085802078,0.6415679663419723,0.566610386967659,0.6363933965563774,0.5829783365130424,0.5464314579963684,0.6338100269436836,0.6513017848134041,0.6203261449933052,0.5987998679280281,0.6332770049571991,0.6034282132983207,0.5558160454034805,0.576882204413414,0.6194865390658378,0.6642453208565712,0.606444402039051,0.637925660610199,0.6145009458065033,0.5963002279400825,0.5622664526104927,0.5931440129876137
183,-13.497746467590332,0.5900128692388534,0.5665736705064773,0.6262549370527267,0.5895088002085686,0.5646638035774231,0.6614907816052437,0.6193898305296898,0.5726191833615303,0.5723339080810547,0.6206701904535293,0.6027525424957275,0.6416124016046524,0.5666021466255188,0.6363660529255867,0.5830143973231315,0.5464093595743179,0.6338349416851997,0.6512658581137657,0.6203273668885231,0.5987408742308616,0.6333109498023987,0.6034444853663444,0.5557476490736007,0.5768999069929123,0.6194931849837303,0.6642532333731651,0.6064137801527977,0.6379300564527511,0.614460027217865,0.5962721988558769,0.5622934535145759,0.5930977299809456
184,-13.497817397117615,0.5900422245264053,0.5665847718715668,0.6262780785560608,0.589487238228321,0.564647427201271,0.6615162625908851,0.6194671675562858,0.5725911095738411,0.5722926616668701,0.6206944644451141,0.6027183443307876,0.641666641831398,0.5665870666503906,0.6363400503993034,0.5830429926514625,0.5463950991630554,0.6338584557175636,0.6512286499142647,0.6203258469700813,0.5986815229058265,0.6333382934331894,0.6034668073058128,0.5556777775287628,0.5769289195537567,0.6194941684603691,0.6642651095986366,0.6063809379935264,0.637933349609375,0.6144122242927551,0.596242307126522,0.5623150154948234,0.593050254881382
185,-13.497834265232086,0.5900726824998855,0.5665956795215606,0.626304230093956,0.5894582852721214,0.5646239429712295,0.6615454986691475,0.6195430293679237,0.5725716188549995,0.5722556918859482,0.6207113176584244,0.6026878118515014,0.6417222082614898,0.5665799289941787,0.6363170132040977,0.5830718114972114,0.5463717341423034,0.6338812991976738,0.651183633506298,0.620323745906353,0.5986263886094093,0.6333641469478607,0.6034882798790931,0.5556070417165756,0.5769428074359894,0.6194987580180168,0.6642709359526634,0.6063479766249656,0.6379419028759002,0.6143669843673706,0.5962119832634926,0.5623393192887306,0.5930090680718422
