iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9],gamma[10],beta[10],gamma[11],beta[11]
35,-13.398759603500366,0.5768474847078323,0.5662173651158809,0.6172105394303798,0.6092772953212261,0.6064362213015556,0.6657490007579326,0.5807578586041927,0.5692864939570427,0.5853934869170189,0.6249086432158947,0.6250707007944584,0.6258751399815082,0.6067063011229038,0.6420411974191665,0.5600766785442829,0.5648218527436256,0.6142523311078548,0.6488464944064617,0.6206212922930717,0.6272851809859276,0.6276168249547481,0.5950448907911777,0.5612600058317184,0.5874713979661464
36,-13.400751948356628,0.5765611737966537,0.5658019058406353,0.6173069201409817,0.6090685598552227,0.6059079751372337,0.6659427903592586,0.5809299223124981,0.5693431630730629,0.5852511957287788,0.6253221802413463,0.6251570977270603,0.6258312113583088,0.6061604268848896,0.6420321971178055,0.559952924400568,0.5647847637534141,0.6148269049823284,0.6492800138890743,0.6205838158726692,0.6274752900004387,0.6277966521680355,0.5945166297256946,0.5612412750720978,0.5874847494065761
37,-13.402700185775757,0.5762729704380035,0.565388786047697,0.6173994563519954,0.6088515244424343,0.6053886249661445,0.6661207847297191,0.5811069779098034,0.5694124236702919,0.5851067438721657,0.6257134847342968,0.625248933583498,0.6257821716368198,0.6056211985647678,0.642010560631752,0.5598326422274112,0.5647593721747398,0.6154084078967571,0.6497008673846721,0.6205434933304786,0.6276446714997291,0.6279809944331646,0.5939900226891041,0.5612159430980682,0.5875063560903072
38,-13.404638350009918,0.5759762585163116,0.5649956934154033,0.617489057034254,0.608636575192213,0.6048838928341865,0.6662964098155498,0.5812775664031505,0.569480998814106,0.5849671050906181,0.6260943137109279,0.6253393538296222,0.6257483012974262,0.605088809877634,0.6419887900352478,0.5597017802298069,0.5647364392876625,0.6159975551068783,0.6501079820096493,0.6205018892884254,0.627821771800518,0.6281785242259502,0.5934800006449222,0.5611808955669403,0.5875285290181637
39,-13.406542092561722,0.5756796509027481,0.5646141193807125,0.6175742320716381,0.6084105990827083,0.6043882951140404,0.6664593391120434,0.5814513735473156,0.5695490673184395,0.5848333820700645,0.6264618955552578,0.6254306383430958,0.6257105566561222,0.6045664645731449,0.641964441537857,0.5595713950693607,0.5647109732031822,0.6165906362235546,0.6504998676478863,0.6204531773924827,0.6279861018061638,0.628373908251524,0.5929707236588001,0.5611415266990661,0.5875645749270916
40,-13.408365696668625,0.5753762781620025,0.5642501883208751,0.6176460109651088,0.6081927441060543,0.6039004161953926,0.6666096471250057,0.5816236607730388,0.5696208164095878,0.5847002550959587,0.6268202684819698,0.6255240388214588,0.6256757624447346,0.6040516890585422,0.6419345498085022,0.5594347216188907,0.5647013619542122,0.6171909891068935,0.6508890710771084,0.6204081907868385,0.6281399711966514,0.6285755060613155,0.592471519857645,0.5610937237739563,0.5876009933650493
41,-13.410131067037582,0.5750670790672302,0.5638993851840496,0.6177128575742244,0.6079742483794689,0.6034231171011925,0.6667511634528637,0.581791790574789,0.5696976616978645,0.5845651760697365,0.627166124433279,0.6256197936832905,0.6256450660526752,0.6035437680780887,0.6419021248817444,0.5592934884130955,0.5646922275424003,0.6177959315478802,0.6512599311769008,0.620360954105854,0.6282875671982765,0.6287850759923458,0.5919818378984928,0.5610444456338882,0.5876404516398906
42,-13.41185936331749,0.5747615307569504,0.5635537825524807,0.6177766047418117,0.6077509246766567,0.6029560253024101,0.6668721459805965,0.581961827725172,0.5697691574692726,0.5844335839152336,0.627499359101057,0.6257142372429371,0.6256304927170276,0.6030428655445575,0.6418646335601806,0.5591540433466434,0.5646876528859138,0.6184026323258877,0.6516143254935741,0.620313523709774,0.6284308567643165,0.6289973877370357,0.5915018416941166,0.56098193526268,0.5876960031688213
43,-13.413562506437302,0.574447950720787,0.5632257930934429,0.6178316794335842,0.6075305812060833,0.6025014504790306,0.6669942907989025,0.5821276776492595,0.5698440209031105,0.5843058809638023,0.6278193466365337,0.6258091427385807,0.6256135798990726,0.6025533773005008,0.6418339967727661,0.5590040631592273,0.5646717980504036,0.6190085284411907,0.6519673638045788,0.6202603712677955,0.6285642072558403,0.6292184613645077,0.5910292066633701,0.5609167724847793,0.587747173756361
44,-13.415220737457275,0.5741440117359161,0.5629035405814647,0.6178929381072521,0.6073021613061428,0.6020534619688988,0.667102175205946,0.5823006503283977,0.5699298962950706,0.5841863587498665,0.6281233452260494,0.6259104706346988,0.6255965627729893,0.6020687915384769,0.6417834520339966,0.5588569439947605,0.5646708443760872,0.6196204744279384,0.6523073635995388,0.6202009156346321,0.6286916270852089,0.6294411443173885,0.5905612654983997,0.5608532637357712,0.5878023229539394
45,-13.416825532913208,0.5738271683454513,0.5626000635325908,0.6179374031722545,0.6070887021720409,0.6016131475567817,0.6672088079154491,0.5824721626937389,0.5700199887156486,0.5840589240193367,0.6284258835017681,0.6260077454149723,0.6255803652107715,0.6015878863632679,0.6417440533638,0.5587003774940967,0.5646771177649498,0.6202279053628444,0.6526352040469646,0.6201419070363045,0.6288149937987327,0.6296671949326992,0.5901078678667545,0.5607776254415512,0.5878597669303417
46,-13.418374806642532,0.5735080003738403,0.562302815169096,0.6179786793887615,0.6068649761378765,0.60118338316679,0.6673004500567913,0.5826446436345577,0.5701016321778297,0.5839387461543083,0.6287043415009975,0.6261057801544666,0.6255652107298374,0.6011193789541721,0.641695550084114,0.5585467167198658,0.5646820798516273,0.620838376134634,0.6529510043561458,0.6200795456767082,0.628930477797985,0.6299057923257351,0.5896545149385929,0.5607031345367431,0.5879372529685497
47,-13.419896811246872,0.5731950908899307,0.5620184563100338,0.6180094055831432,0.6066508762538433,0.6007596984505653,0.6673931501805782,0.5828069321811199,0.5701812043786049,0.5838248267769813,0.628979804366827,0.6261975415050983,0.6255659259855747,0.6006559230387211,0.6416604578495025,0.5583906717598438,0.5646928682923317,0.6214547030627727,0.6532540790736675,0.6200062170624733,0.629040940105915,0.6301406793296337,0.5892157055437565,0.5606142342090606,0.5880044125020504
48,-13.421399533748627,0.572877100110054,0.5617346189916134,0.6180428139865398,0.6064320228993892,0.6003525391221046,0.6674718432128429,0.5829710088670254,0.5702680334448814,0.5837100729346275,0.6292444340884685,0.6262951590120792,0.6255598612129688,0.6002053417265415,0.6416133403778076,0.558232644945383,0.5647112712264061,0.6220657847821712,0.6535470806062221,0.6199347957968712,0.6291405543684959,0.630379306524992,0.588772738724947,0.5605288058519363,0.5880738817155361
49,-13.422871798276901,0.5725614041090011,0.5614629112184047,0.6180687122046947,0.6062170289456844,0.599946691095829,0.6675413869321346,0.5831354729831218,0.5703491106629371,0.5835910126566887,0.6295008085668087,0.6263944007456302,0.6255615301430225,0.5997584261000156,0.6415728837251663,0.5580675847828388,0.5647238329052925,0.6226724408566952,0.6538326762616634,0.6198630467057228,0.6292376801371574,0.6306245498359203,0.5883438982069492,0.5604345858097076,0.5881556592881679
50,-13.42428120970726,0.5722467362880707,0.5611999951303005,0.6180952958762645,0.6059967003762722,0.599558113515377,0.6676022730767727,0.5833051674067974,0.5704313203692436,0.5834862276911735,0.6297364555299282,0.6264895148575306,0.6255604423582554,0.5993270225822925,0.6415298044681549,0.5579039104282856,0.5647340551018715,0.6232826732099056,0.6541111044585705,0.6197853222489357,0.6293247625231743,0.6308731757104397,0.5879148192703724,0.5603418707847595,0.5882333241403103
51,-13.425681978464127,0.5719290435314178,0.5609442763030529,0.6181095711886883,0.6057806633412838,0.5991691783070564,0.6676643513143062,0.5834677837789058,0.5705127254128456,0.5833712801337242,0.6299714766442776,0.626579100638628,0.6255761183798313,0.5988922215998173,0.6414963513612747,0.557734290510416,0.5647569879889488,0.6238948576152324,0.6543802492320537,0.6197020098567009,0.6294114723801613,0.6311231426894665,0.5875012673437595,0.560241749882698,0.5883147142827511
52,-13.42701080441475,0.5716147035360336,0.5606879167258739,0.6181233696639538,0.6055630914866924,0.5987941011786461,0.6677227191627025,0.5836338125169277,0.5706050381064415,0.5832623675465584,0.630187901109457,0.6266737975180149,0.6255759693682194,0.5984698481857776,0.641452869772911,0.5575692303478718,0.5647720381617546,0.6245029740035534,0.6546368919312954,0.6196154490113258,0.6294815078377723,0.6313765369355678,0.5870912618935108,0.5601429849863052,0.5884036146104336
53,-13.428351700305939,0.5713032096624374,0.5604537151753902,0.6181368850171566,0.6053466521203518,0.5984240606427192,0.6677673481404781,0.5838001392781734,0.5706939533352852,0.5831535741686821,0.6304020754992962,0.6267655588686466,0.6255916155874729,0.5980534948408603,0.6414132177829742,0.5573929943144321,0.5648059085011482,0.6251068137586117,0.6548875741660595,0.6195271447300911,0.629546819627285,0.6316329263150692,0.5866931177675724,0.5600339531898498,0.5885039441287517
54,-13.429622560739517,0.5709912240505218,0.560217397660017,0.6181523226201534,0.6051308088004589,0.5980630949139595,0.6678051374852657,0.5839726947247982,0.5707750156521797,0.5830487892031669,0.6306027494370937,0.6268648155033588,0.6256088264286518,0.5976471252739429,0.6413679480552673,0.5572223015129566,0.5648338034749031,0.6257164053618908,0.655127989500761,0.6194419100880623,0.6296085253357887,0.6318905673921108,0.5862982220947742,0.5599298387765884,0.5886040054261684
55,-13.430919796228409,0.5706774652004242,0.5599961303174495,0.6181555859744549,0.6049182288348675,0.5977053329348564,0.6678407959640026,0.58413310572505,0.5708584919571876,0.5829456731677055,0.630794870108366,0.6269526727497577,0.6256315656006336,0.597242409735918,0.6413343459367752,0.5570423103868961,0.5648638740181923,0.6263207219541073,0.6553602389991283,0.6193487182259559,0.6296676978468895,0.6321482382714748,0.5859145022928715,0.5598148316144943,0.5887076430022716
56,-13.432134747505188,0.5703706353902817,0.5597743861377239,0.6181568674743175,0.6047096721827984,0.5973568096756935,0.6678696893155575,0.5842988662421703,0.5709339365363121,0.5828448817133903,0.630968215316534,0.6270452834665775,0.6256426371634006,0.5968487210571766,0.6412888675928116,0.5568672068417072,0.5649001583456993,0.6269209407269954,0.6555822513997555,0.6192555114626884,0.6297212824225425,0.632408457249403,0.5855304546654224,0.5597059488296509,0.5888073317706585
57,-13.433317631483078,0.5700644016265869,0.5595693759620189,0.6181521885097027,0.6044988505542278,0.5970222041010856,0.6679102949798107,0.5844611845910549,0.5710113629698753,0.5827453568577766,0.6311442278325557,0.6271330215036869,0.6256650783121586,0.5964598454535007,0.6412513613700866,0.5566765762865543,0.5649465456604957,0.6275156162679195,0.655790077894926,0.6191537365317344,0.629766745865345,0.632670821994543,0.5851642139256,0.5595870971679687,0.5889052025973797
58,-13.434528142213821,0.5697608798742294,0.5593613259494304,0.6181506685912609,0.604287701100111,0.5966987892985344,0.6679396204650402,0.5846307747066021,0.5710867032408714,0.5826424792408943,0.6312994085252285,0.6272260196506977,0.6256809629499912,0.5960801936686039,0.6412036031484604,0.5565002061426639,0.5649915769696235,0.6281099937856197,0.6559935085475445,0.6190546289086342,0.6298066809773445,0.6329395346343517,0.5847959317266941,0.5594750851392746,0.589005547016859
