iter,energy,gamma[0],beta[0],gamma[1],beta[1]
190,-9.96821904182434,0.16331905443221328,0.3802736200392246,0.2708835307508707,0.17655174657702444
191,-9.968323022127151,0.1631386013701558,0.3801295258104801,0.27065880633890627,0.17647034153342245
192,-9.96843945980072,0.1629639150574803,0.37999033406376836,0.27044114507734773,0.1763866417109966
193,-9.968540102243423,0.162793699093163,0.37984576299786565,0.2702228132635355,0.17630321010947225
194,-9.968633621931076,0.16262547988444565,0.37970622852444647,0.2700108740478754,0.17622903212904928
195,-9.96872329711914,0.16245770771056411,0.37957041934132574,0.2697971764951944,0.1761514715850353
196,-9.968817919492722,0.16229284126311538,0.3794446088373661,0.26959095932543276,0.17607331499457357
197,-9.968916326761246,0.16212848145514724,0.37931101992726324,0.2693827752023935,0.1759954713284969
198,-9.969001203775406,0.16197216827422378,0.37918064966797826,0.2691790912300348,0.1759145729243755
199,-9.969091534614563,0.161814677901566,0.3790512628853321,0.2689789835363626,0.17583957538008688
200,-9.969165444374084,0.1616606744006276,0.3789247818291187,0.26878057457506654,0.1757677964866161
201,-9.96925276517868,0.16150909978896377,0.3787981815636158,0.2685859505087137,0.17569314166903494
202,-9.969342470169067,0.16135686952620742,0.3786784805357456,0.268391028419137,0.17562143728137014
203,-9.969406843185425,0.1612043114379048,0.37855553105473516,0.2682023052126169,0.17555061206221578
204,-9.969487965106964,0.16105677504092453,0.3784336395561695,0.26801376082003114,0.17547954842448232
205,-9.969555616378784,0.16091412622481582,0.37831216529011724,0.2678292695432901,0.17540998980402944
206,-9.969633847475052,0.1607707919552922,0.3781993336975574,0.26764486767351625,0.17534272596240041
207,-9.969699114561081,0.16062891799956558,0.3780780978500843,0.2674647722393274,0.1752732418477535
208,-9.96977511048317,0.1604905905202031,0.3779654450714588,0.26728349961340425,0.1752095244824886
209,-9.969844281673431,0.16034993845969436,0.37784999087452886,0.2671073529869318,0.1751407407224178
210,-9.969907075166702,0.16021535117179153,0.3777292914688587,0.2669341716915369,0.1750734619796276
211,-9.969982206821442,0.16008454877883194,0.3776195593178272,0.2667626295238733,0.17500600442290304
212,-9.970036566257477,0.1599533738568425,0.37750440314412115,0.2665913704782724,0.17494051381945608
213,-9.970104932785034,0.1598206194117665,0.3773962207138538,0.26642368771135805,0.174875321239233
214,-9.970166444778442,0.15969053227454422,0.37729316428303716,0.2662574056535959,0.17481364533305166
215,-9.970211118459702,0.15956721026450393,0.3771876640617847,0.2660917941480875,0.17474921271204946
216,-9.970263719558716,0.15944238323718307,0.3770848013460636,0.2659268531948328,0.17468802854418752
217,-9.970317512750626,0.1593200298026204,0.37697612717747686,0.26576852835714815,0.1746277682483196
218,-9.970380991697311,0.15919979233294723,0.3768733240664005,0.26561258770525453,0.1745660178363323
219,-9.970430701971054,0.15908032972365616,0.37677369490265844,0.26545457579195497,0.1745025835931301
220,-9.970483213663101,0.15896185059100387,0.3766735590994358,0.2653012577444315,0.17444186136126516
221,-9.970533192157745,0.15884469766169784,0.37657170966267584,0.26514773108065126,0.1743817202746868
222,-9.970568031072617,0.1587307335808873,0.3764732129871845,0.2649994496256113,0.1743276737630367
223,-9.97063633799553,0.15861943680793045,0.37637555077672,0.2648514661937952,0.174267890304327
224,-9.970663011074066,0.15850600916892288,0.3762774713337421,0.2647068802267313,0.1742126367986202
225,-9.97071573138237,0.15839703697711227,0.3761821188032627,0.2645624581724405,0.17415821775794027
226,-9.97075206041336,0.15828903336077926,0.37608652785420416,0.2644202563911676,0.17410491630434988
227,-9.970801770687103,0.15818026978522537,0.37599189057946203,0.26428118385374544,0.17405119761824606
228,-9.970846891403198,0.1580743523314595,0.3759002037346363,0.26414333321154115,0.1739949159324169
229,-9.970891058444977,0.15796663183718918,0.37580413594841955,0.26400578059256075,0.17394322380423544
230,-9.9709193110466,0.1578638585284352,0.3757142074406147,0.26386942006647585,0.17389103993773458
231,-9.970975071191788,0.1577621730044484,0.37562080696225164,0.2637327466160059,0.17383790239691732
232,-9.971007287502289,0.1576640935614705,0.37553597465157507,0.26360125876963136,0.17378626987338064
233,-9.971029788255692,0.15756398756057022,0.3754481919109821,0.2634703669697046,0.17373703643679617
234,-9.971075057983398,0.1574633004143834,0.37536037936806677,0.263338178768754,0.17368918880820272
235,-9.971114695072174,0.1573671283200383,0.37527077868580816,0.2632087472826242,0.1736381523311138
236,-9.971131384372711,0.15727004725486038,0.375184441357851,0.2630813423544168,0.17359033450484274
237,-9.971180081367493,0.15717517156153915,0.37510324493050573,0.26295644082129,0.17354156300425527
238,-9.971210956573486,0.15708309728652237,0.3750190235674381,0.2628316584974527,0.17349443063139913
239,-9.971244603395462,0.1569924088194966,0.37493898943066595,0.2627092007547617,0.17344489917159078
240,-9.971280664205551,0.1569015862420201,0.3748546041548252,0.26258765198290346,0.1733969025313854
241,-9.971305668354034,0.15681097228080032,0.37478087320923803,0.26246751882135866,0.17334979996085165
242,-9.971330881118774,0.15672396440058944,0.37469949796795843,0.26234787739813326,0.17330770418047903
243,-9.971380978822708,0.15663622636348007,0.3746157087385654,0.2622310075908899,0.17326259836554525
244,-9.971402049064636,0.1565518410876393,0.37454078570008276,0.26211614944040773,0.17322124764323232
245,-9.971421360969543,0.15646533984690902,0.3744602598249912,0.2620012167841196,0.17317883893847463
246,-9.971447348594666,0.15638022441416977,0.37438705042004583,0.26188772954046724,0.17313721999526022
247,-9.971473336219788,0.15629516858607528,0.37430971339344976,0.26178038157522676,0.17309555634856222
248,-9.971495866775513,0.15620975513011215,0.37423900738358495,0.26166994906961916,0.17305216416716573
249,-9.971535503864288,0.1561272921040654,0.37416636422276495,0.26155850328505037,0.17300883159041403
250,-9.971552968025208,0.1560441734269261,0.37408980205655096,0.2614511255174875,0.17295865938067434
251,-9.971584558486938,0.15596254486590622,0.37401499822735784,0.2613464895635843,0.17291668280959127
252,-9.971607506275177,0.15588276404887436,0.3739422209560871,0.2612424198538065,0.17288072630763052
253,-9.97162738442421,0.15580480117350815,0.3738726325333118,0.26113827563822267,0.172841789573431
254,-9.971646517515182,0.1557286264374852,0.37380495145916937,0.261032909527421,0.17280358299612997
255,-9.971673369407654,0.15565091688185928,0.37373713627457616,0.26093412972986696,0.1727623514831066
256,-9.971695601940155,0.1555767240002751,0.37366836741566656,0.2608328316360712,0.17271855697035787
257,-9.971710324287415,0.15550597328692672,0.3736019380390644,0.2607323233038187,0.1726831071078777
258,-9.971737325191498,0.1554338665679097,0.37353495731949804,0.2606334690004587,0.17264683768153188
259,-9.971766710281372,0.15536371190100906,0.3734645940363407,0.2605373118072748,0.17260521873831747
260,-9.97177341580391,0.1552931251004338,0.3733964510262012,0.26044049896299837,0.1725654475390911
261,-9.971793383359909,0.15522148031741378,0.3733320333063602,0.26034803725779054,0.17252223417162893
262,-9.971808701753616,0.15515551287680862,0.3732667364180088,0.26025238670408724,0.17248688861727712
263,-9.971846044063568,0.15508783180266617,0.37320869639515875,0.2601585242897272,0.1724542401731014
264,-9.971850752830505,0.1550201656296849,0.3731395848095417,0.26006607748568056,0.17241348549723623
265,-9.971875876188278,0.1549535872414708,0.3730777598917484,0.2599739585071802,0.17237788662314413
266,-9.971878737211227,0.15488557834178207,0.3730145938694477,0.25988400019705293,0.17233807072043417
267,-9.971897453069687,0.15481971520930526,0.3729487307369709,0.25979653038084505,0.17230378314852712
268,-9.97193130850792,0.15475686211138961,0.3728902883827686,0.25970736183226106,0.17226658985018728
269,-9.971933603286743,0.15469159502536056,0.37283615246415136,0.2596177015453577,0.1722335688769817
