iter,energy,gamma[0],beta[0],phi[0],gamma[1],beta[1],phi[1],gamma[2],beta[2],phi[2],gamma[3],beta[3],phi[3],gamma[4],beta[4],phi[4],gamma[5],beta[5],phi[5],gamma[6],beta[6],phi[6],gamma[7],beta[7],phi[7],gamma[8],beta[8],phi[8],gamma[9],beta[9],phi[9],gamma[10],beta[10],phi[10],gamma[11],beta[11],phi[11]
21,-17.165300279855728,0.8019985317550329,0.16335131775942932,0.9696016709156091,0.9947976576438448,0.25058597414865474,1.243935127154556,0.7884531528533808,1.0535433223104045,1.4835267299943502,0.132213759856217,0.8771607101993827,0.41990983332417103,0.7405687254886876,0.12622833478803341,0.2450461370004525,0.8909942282605775,0.10836894252322267,0.97106424244665,0.7844712740794286,1.0290366508844149,0.30360709991395585,0.8977367070132556,0.8936755286758751,0.6188044519334618,0.905665883008423,0.129816808639237,0.5078644605638747,0.24341794862554486,0.1305569221758436,0.3776113741080663,0.13024268030274438,0.8972934378457559,0.12510049714663812,0.3170429495170928,0.9514215056591697,0.30575751436196597
22,-17.16551637649536,0.8020488721313,0.1633110128967611,0.969708119075156,0.9950068093462971,0.25070751978766936,1.2442195336214326,0.7885315287227778,1.0536922780015223,1.4838416517737583,0.13225040569444144,0.8770443224725483,0.4199897827912681,0.7405980543241616,0.12627519963013495,0.24496627228532086,0.891040295240713,0.10831418147643677,0.9711225230229494,0.78451807967486,1.0291136414535689,0.3035933356950949,0.8977139422156246,0.893667199258901,0.6188408711533514,0.9057727732229864,0.12971181417414115,0.5078033564676702,0.24339690324418276,0.13043513298001008,0.37760088193282815,0.13023364707493593,0.8973144930351494,0.12503989429102977,0.3170701819292912,0.9514794667064527,0.3058873994436401
23,-17.165554404258728,0.8020489207002253,0.1633109900045455,0.9697081523101237,0.9950068750802445,0.2507075462148666,1.2442195701721583,0.7885315490288318,1.053692324816752,1.4838417495830856,0.13225039956294019,0.877044289583956,0.41998983251602157,0.7405980586663683,0.12627519928514352,0.2449662492430189,0.8910403280902851,0.10831415587327758,0.9711225539784518,0.7845180786951881,1.029113668371577,0.3035933450729148,0.8977139550238397,0.8936672231367944,0.6188408704324565,0.9057728297185114,0.12971177716397223,0.507803346166848,0.2433968569713233,0.13043511862728033,0.37760085492160134,0.1302336743230804,0.8973144967546086,0.1250399046618211,0.3170701849935747,0.9514794847392664,0.3058874247828847
24,-17.165786504745483,0.8021388541209741,0.16335027599175234,0.9698387064206956,0.9952048394547244,0.25079164197714376,1.2443953257936562,0.7885142438026362,1.0538502283732725,1.4840515264181338,0.132251497179977,0.8768837284729588,0.4200704974000907,0.7406775649754176,0.12627227945890898,0.24485576343692977,0.8912855627535249,0.10818988716739679,0.9711117436346646,0.7846765873831767,1.0292269668199518,0.3036359849118074,0.8976496577014527,0.8935914199905909,0.6188213517308584,0.9057582917310715,0.12942859412395186,0.5077057731251241,0.24321083280508585,0.13034793953220628,0.3776137224893454,0.13026082269359057,0.8974070144362701,0.12498210376332719,0.3169631360117791,0.9515352180987029,0.3059477165722453
25,-17.165931403636932,0.8021899106581095,0.16342804963012153,0.969957040300512,0.9954030492293522,0.25082937226987556,1.244451705649809,0.7884742839456065,1.0540036508232944,1.4842049712971517,0.13226339876297186,0.8767549643953716,0.42006145624340624,0.7407601539269152,0.1262649109063867,0.24475965605349054,0.8915403606302599,0.10808162970413239,0.9710341255683971,0.7848567997063399,1.0293339680657754,0.30368140194455745,0.8975813712077936,0.8935141126167633,0.6187839602684151,0.9057343982992222,0.12916499221592467,0.5076560241709822,0.24297158430918417,0.13032125057879987,0.37765772813270737,0.13026420559624657,0.8974969077978595,0.12490696665660675,0.31683011201187355,0.9515671566528663,0.3059620648014461
26,-17.165990620851517,0.8021900292336378,0.16342850541046924,0.9699596661068678,0.9954076142858165,0.25082920851059537,1.2444526740489426,0.7884726907552875,1.054007219805474,1.4842085714385158,0.13226478682284473,0.8767520969167479,0.420058597845102,0.7407630461422103,0.1262653213198663,0.24475746960223657,0.891545208948033,0.10807961365845226,0.971030164766525,0.7848606149228845,1.0293362489552669,0.30368182873841276,0.8975788282056276,0.8935119839261786,0.6187835682430516,0.9057326611921397,0.1291597417347457,0.5076568888884403,0.24296697076573504,0.13031950323171324,0.377658819850717,0.13026346451954451,0.8974972732622453,0.12490387353833149,0.31682690831733107,0.9515670137135495,0.3059638299583003
27,-17.166430413722992,0.8021168903417888,0.16344111630636066,0.9699256681370289,0.9953072686255356,0.2506542011600651,1.2441841909314892,0.7883804467357397,1.0539543368914368,1.4839539396187367,0.13229621019796797,0.8767699872963806,0.41981020414563497,0.7408439887737863,0.12625580984746357,0.2447453308384285,0.89159045600193,0.10808842209560739,0.9708289228181229,0.7848826823645834,1.0293191418323993,0.3037048392175212,0.8975190041981115,0.8935023285629001,0.6187681806013295,0.9054901040325074,0.1291334177448635,0.5078159280700305,0.24294621165710853,0.1303785923715389,0.37769596799589894,0.13023798683368248,0.8974095846532283,0.12486829630968543,0.31672715649755595,0.951507382834667,0.30590287891543094
28,-17.16660302877426,0.8019917617571896,0.16340871274990024,0.9698598841647128,0.9951753470561728,0.2504701676547792,1.2438765419192934,0.7882662036153737,1.0538754671724553,1.4836766448017398,0.13234187082136184,0.8768102865685569,0.4194910985951241,0.7409162499106889,0.12626239215829044,0.2447334412047277,0.8915805905446466,0.10812731645993419,0.9705875273032808,0.7848849653780625,1.0292906330827412,0.3037079118051222,0.8974532675054164,0.8935015831721368,0.6187745355797508,0.9052179566041408,0.1291631775159781,0.508014905496237,0.2429535322964453,0.13042914180719573,0.3777256011940405,0.13016396676626416,0.8972754646637268,0.1247977249787075,0.31664086294300176,0.9514014639992471,0.30586182635478254
29,-17.16678422689438,0.8019291916866482,0.1632676202018075,0.9698196617670289,0.9950623946026107,0.25034867885484524,1.2437430149901008,0.7883541137590794,1.0538105060659162,1.483548256234915,0.1323637527913086,0.876886251933709,0.4193754700325768,0.7408789117092618,0.1263558268993354,0.244712010938405,0.8913595045803153,0.10817291659539052,0.9705786188480444,0.7847086452007339,1.0292506281778373,0.3037072419448108,0.89752123596717,0.8936449052462395,0.6188588459138001,0.9051858453962158,0.12936633827585756,0.5081027543153608,0.24315641344567857,0.13037313845220078,0.3777203947132433,0.130106507665014,0.8970658015884784,0.12482721058767238,0.31677577859887146,0.9513748149066972,0.30590814620513795
30,-17.166863292455673,0.8019242234932991,0.1632607435078339,0.9698163632530404,0.9950570359040471,0.25034404355056405,1.24373857466569,0.7883590456191258,1.0538064239763685,1.4835422112289882,0.13236364311185495,0.8768902484090622,0.41936960945868024,0.7408763628681934,0.1263604839441314,0.24471268498510776,0.8913463571790174,0.10817639362930004,0.97057920639533,0.7846993989165738,1.0292477685536663,0.30370596685599394,0.8975245493603216,0.8936513372307835,0.618863366084767,0.9051865213151941,0.12937958632261898,0.5081058769994511,0.24316802306524068,0.13037033730128902,0.3777189003996438,0.13010458773975822,0.8970568623289243,0.12482826731681958,0.3167832522732571,0.9513735136455438,0.305911042849091
