iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7]
26,-14.602631986141205,0.5976368464370229,0.6358962655261376,0.5980794548908615,0.5596120360115726,0.5843657521915407,0.7330709362527214,0.6234987120820168,0.5348277740548635,0.48690799866184686,0.8828896938314478,0.6671154793360725,0.6083694536447667,0.727150067935432,0.6367149530184838,0.6139337165887664,0.6363117314816875
27,-14.602645754814148,0.5974533314428709,0.6358791406233094,0.5981569600087675,0.5594872656881313,0.5843557600521492,0.7330655078394491,0.6234937519265235,0.5346570782286724,0.4869202846191277,0.8832230275344101,0.6673367397015352,0.6084873976453223,0.7272870493197029,0.6365462606288026,0.6141813592613355,0.6365814262302226
28,-14.60268372297287,0.5974467812508809,0.6358809175381396,0.5981612388557691,0.5594838838084906,0.5843561961761722,0.7330668411126259,0.6234947417334858,0.5346497094235426,0.48691950093146136,0.8832354385646402,0.6673457286191925,0.6084913808687012,0.7272895496121985,0.6365397770441595,0.6141890444967275,0.6365928379926238
29,-14.602702617645264,0.5974422659285054,0.6358824439812804,0.59816420738905,0.5594819327399762,0.5843563968385449,0.7330681948024449,0.6234954975831277,0.5346435577670675,0.48691841152132725,0.883244811209488,0.6673524131250348,0.6084942746068502,0.7272915267170647,0.6365353278671748,0.6141951615031616,0.6366007683065479
30,-14.602814555168152,0.597226555605073,0.636171651749382,0.59783205771707,0.5593257158748991,0.5845948118743575,0.7333666132381573,0.6237476203396005,0.5344403676918916,0.486325578613825,0.8835265947186675,0.6675543975093052,0.6086293785680671,0.7278180729134957,0.636457214320168,0.6142549783410883,0.6367400255664974
31,-14.602858424186707,0.5970471112905384,0.6359930596178834,0.5979009808682898,0.5592493705830607,0.5844996758424275,0.733389368170889,0.6236928559237598,0.5341364964039063,0.4863039209366372,0.8840081808480682,0.6678079824236423,0.60877491935702,0.7281231317549731,0.6363588967986084,0.614490859594514,0.636842257095689
32,-14.602888822555542,0.5969335682771105,0.6360480951408061,0.5978672168406802,0.5592310718672782,0.5845315388474561,0.7337297951029483,0.6238218550432045,0.5339019812365023,0.48591891828795597,0.8843889079512504,0.6680663098793413,0.6088331931853638,0.7285244769927623,0.636240342498227,0.6144412345408534,0.6370280303491088
33,-14.603070795536041,0.5968083437784684,0.6365648441024675,0.5974439120125054,0.5593298537253115,0.5849542737567228,0.7342328833595693,0.6240669723060394,0.5333971573390842,0.4852538045035552,0.8847008281148824,0.6679732561847638,0.6089066204890794,0.7284978515382196,0.6363296671183382,0.6144259598242335,0.6372747357144359
34,-14.603081464767456,0.5968014150647241,0.6365970193339536,0.5974189564197542,0.5593443053396765,0.5849754848786705,0.7342725576064081,0.6240814881433664,0.5333632529619305,0.4852182967023889,0.8847148915032295,0.6679749646024385,0.6089071463978863,0.7284885205759157,0.6363387973838742,0.6144246676373234,0.6372915460132347
35,-14.603081464767456,0.5968014150646023,0.636597019334359,0.5974189564194212,0.55934430533981,0.5849754848789501,0.7342725576069282,0.624081488143576,0.5333632529614865,0.48521829670186517,0.8847148915034905,0.6679749646025048,0.6089071463979245,0.7284885205759234,0.6363387973839493,0.6144246676373198,0.6372915460134674
