iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4]
121,-9.974186927080154,0.6171897821128368,0.5548751302063465,0.5658718816936016,0.33594067245721815,0.7666309833526611,0.496566916257143,0.6624383091926574,0.5255980998277664,0.6634311810135841,0.44297889471054075
122,-9.974185287952423,0.6171938501298427,0.5548709578812122,0.5658361189067364,0.33587792366743086,0.7666547805070877,0.4965555168688297,0.6624464750289917,0.525569549202919,0.663474141061306,0.44298811852931974
123,-9.974198073148727,0.6171961896121502,0.5548673816025257,0.5658034108579159,0.33581742495298383,0.7666796505451202,0.49654887095093725,0.6624475926160812,0.5255490154027939,0.6635162964463234,0.4429945707321167
124,-9.974193692207336,0.617199482768774,0.5548663683235645,0.5657711200416088,0.33575609177350996,0.7667037606239319,0.49653557911515234,0.6624527931213379,0.5255257397890091,0.6635574236512184,0.44299559891223905
125,-9.974205791950226,0.617199944704771,0.5548606313765049,0.5657381288707256,0.33569989949464796,0.7667244136333465,0.49652850106358526,0.6624563992023468,0.5255038052797317,0.6635948404669761,0.44300024807453153
126,-9.974193513393402,0.6172011069953441,0.5548579938709736,0.56570610627532,0.3356443926692009,0.766746899485588,0.4965170718729496,0.6624609440565109,0.5254801273345947,0.6636338666081428,0.4430081307888031
127,-9.974223732948303,0.6172018818557262,0.5548556096851825,0.5656784348189831,0.3355896309018135,0.7667642593383789,0.49650944247841833,0.6624654591083526,0.5254605323076248,0.6636709406971931,0.4430082947015762
128,-9.974226772785187,0.6172019563615322,0.5548505283892154,0.5656508229672909,0.3355397269129753,0.766784718632698,0.49649923518300054,0.6624707341194153,0.5254425168037414,0.6637067928910255,0.44300728142261503
129,-9.974219232797623,0.6172001533210277,0.5548492468893528,0.5656225107610225,0.33549085110425947,0.7668035686016083,0.49649415388703344,0.6624759197235107,0.5254242926836014,0.6637407675385475,0.44301331639289854
130,-9.974241882562637,0.6172019712626934,0.5548467136919498,0.5655954204499721,0.3354425266385078,0.7668211817741394,0.4964852280914783,0.6624784380197525,0.5254072606563568,0.6637722536921501,0.4430145829916
131,-9.974239230155945,0.6172007791697979,0.5548419900238514,0.5655660055577755,0.33539686948060987,0.7668383032083511,0.4964773155748844,0.6624829679727554,0.5253905862569809,0.6638023391366005,0.44301914274692533
132,-9.974245101213455,0.6172025226056576,0.5548400677740574,0.5655427448451519,0.3353514954447746,0.766854128241539,0.4964708186686039,0.6624859631061554,0.5253693670034408,0.6638348534703254,0.44302736818790434
133,-9.974238246679306,0.617204251140356,0.5548392631113529,0.5655187837779522,0.3353050336241722,0.7668739914894104,0.4964639939367771,0.6624870508909225,0.5253505319356918,0.6638637468218803,0.44302565455436704
134,-9.974256157875061,0.6172031186521053,0.5548371471464634,0.5654939882457256,0.335263891518116,0.7668881475925445,0.4964627869427204,0.6624895840883255,0.5253352582454681,0.663891239464283,0.44302951395511625
135,-9.97426524758339,0.6172033421695232,0.5548366405069828,0.5654674790799618,0.3352233901619911,0.7669047772884369,0.496451074630022,0.6624946802854538,0.52531917989254,0.6639195367693901,0.443034029006958
136,-9.974246203899384,0.617205860465765,0.5548347480595112,0.5654466174542904,0.3351833805441856,0.7669164150953293,0.49644937589764593,0.6624962747097015,0.5253058582544327,0.6639464035630226,0.4430347591638565
