iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7]
36,-2.436342518776655,0.596021882398054,0.5960174749139696,0.5825821747072041,0.5821923836134374,0.5454856192460283,0.5456508609000593,0.666665886552073,0.6667076796526089,0.624656870518811,0.6244521023705601,0.6523236038861796,0.6525740650482476,0.655287423892878,0.6551935553085059,0.6476194202201441,0.6475022249156609
37,1.0937333339825273,0.6001745379995554,0.600129189575091,0.6146697950549423,0.6142629048787057,0.5114392226329073,0.5116484040860086,0.6877107220003381,0.6877186708385125,0.6056819553719833,0.605468656308949,0.6449339131591841,0.6451927003450691,0.686473319097422,0.6863337412010878,0.6163389585213735,0.6161968782776966
38,-2.26257361844182,0.5978604458738118,0.5978012277279049,0.6355374976061284,0.6351355387829244,0.49101201703306285,0.4912236595060676,0.6879003020236268,0.6879083742620423,0.6162490812363103,0.6160305481404066,0.6113003392471,0.6115704769268632,0.6968958315206691,0.6967752083670348,0.6004318059654906,0.6002954091178253
39,0.5485338873695582,0.6000522949267179,0.5999847693834454,0.6172868720255792,0.6169269717298448,0.5091355170821771,0.5093124398496002,0.6700423592934385,0.6700277631403878,0.6050136429490521,0.604827668890357,0.6358995673013851,0.6361657375469804,0.661718697543256,0.6615682348143309,0.5945542664499953,0.594449311052449
40,-2.418508317321539,0.6126511300913989,0.6126002496108413,0.6333504402078688,0.6329911755397916,0.5063736660173163,0.5065436597447842,0.6675425311783328,0.6675550504820421,0.5843495053937658,0.5841485952492803,0.6476457987679168,0.6479335337877273,0.6605918146902695,0.6604268675670028,0.5928271403769031,0.5927059008041397
41,-2.6712720431387424,0.6359613704495132,0.6358330039307475,0.6292194471694529,0.6288244942203164,0.5122612079372629,0.5124076764564961,0.6348084612051025,0.6348170317010954,0.5660389212658629,0.5658476968761533,0.6729159143520519,0.6732170045375824,0.6798543967539444,0.6796966208145022,0.5904358951607719,0.5902678286889568
42,-1.260011887177825,0.6140521093271673,0.6139541551470756,0.6568241742439568,0.6563898775726557,0.503106483980082,0.5032388196792453,0.6747062830487266,0.6746814376907423,0.5484424194088205,0.5482659099157899,0.6571954500628635,0.6574969174340367,0.6654998101526871,0.6653674127534032,0.6000956055009737,0.5999438604572788
43,-2.3561959974467754,0.611055504437536,0.6109633151441812,0.6682262913323939,0.6677816942334175,0.5524923873832449,0.552579274540767,0.687286458001472,0.6872534635709598,0.5552833841880783,0.5550616776105016,0.6893127330346033,0.6896601332351565,0.6824544910574332,0.6822614459320903,0.5920265801483765,0.5918689957121387
44,-1.0005903177661821,0.6179062294773757,0.617845593392849,0.6365984649397433,0.6361502077430486,0.5190784519305452,0.5191978794988245,0.6549588451394811,0.6549245747970417,0.5176165362587198,0.5173927342053503,0.6573299144161865,0.6576781807467341,0.6712938845390454,0.6710414489731192,0.589984329440631,0.5899024242768064
45,-1.7049670573323965,0.6105825741775334,0.6105559563962742,0.6090776704018935,0.6086253444897011,0.5563289422076195,0.5564585252664983,0.6377445603953674,0.6376898719696328,0.5556167586706579,0.5553700274555012,0.6413290032884106,0.6416698853950947,0.706388694839552,0.7061376382131129,0.5824519496178254,0.5823519919300452
46,-1.5472686067223549,0.60775987515226,0.6077739282278344,0.5693413398927077,0.5688674352364614,0.5966602295171469,0.5967639590613544,0.5975374835776165,0.5974747578380629,0.5911123770289123,0.5908680765656754,0.5929904559394344,0.593303845403716,0.731124296458438,0.7309086300898343,0.5677866086130962,0.5676941853249445
47,-0.06202818267047405,0.6103795598261058,0.6103946513263508,0.5475878657540306,0.5471128528239205,0.5931256740819663,0.5932247051037848,0.6343990913825109,0.6343367242021486,0.5661183427087962,0.5658409663243219,0.5802374973660335,0.5805040087085217,0.7731243182439357,0.7728939462918788,0.5676256201928481,0.567531199217774
48,-3.9279912635684013,0.6048773060552776,0.6048968772171065,0.5543707998236641,0.553889845055528,0.6026867247652262,0.6027909153141081,0.606012677331455,0.6059614022029564,0.5713201425038278,0.5710629665059969,0.5856151867425069,0.5858630623202771,0.7530777581501752,0.7528538961429149,0.5600373994326219,0.5599583545932546
49,-2.880724674090743,0.6174383516423404,0.6174327770946547,0.5702902691205963,0.5697088898392394,0.6092227745335549,0.6093073700554669,0.6029699254082516,0.6029741291655227,0.5971247627399862,0.5969356012297794,0.5920765165006742,0.592282836465165,0.7536561746615916,0.753391343774274,0.5713510315632447,0.5712561076739803
50,0.812752833662671,0.6243945710826665,0.6243435410084203,0.5354048009263351,0.534837672044523,0.6229676975868642,0.6230538216419518,0.6346369802718982,0.6346804520813748,0.5555278033949435,0.5553354998352006,0.6023679720470682,0.6025950197596103,0.7752121234312653,0.775005467608571,0.5650781304808333,0.5649159185355529
51,0.24816029239445925,0.6272291932196822,0.6271903645625571,0.5401188131014351,0.5395305765938246,0.6272026109450962,0.6272862872952828,0.6375683938182192,0.6376270202104933,0.5573974715895019,0.5572088430431904,0.6020133630459895,0.6022269554028753,0.7814932309935102,0.7813154889532598,0.56803550493496,0.5678507073986111
52,-1.580706381588243,0.6400779802293982,0.6400538524991134,0.5514398608880583,0.5508462110679829,0.6455031181627419,0.6455936001526424,0.6415982708364026,0.6416699846391566,0.5675316023058258,0.5673484359664144,0.5916725043294718,0.5918997498753015,0.805069661969901,0.804891042158124,0.580461313170963,0.5802874353918014
53,0.10002273274585605,0.633813576301327,0.6337730893079424,0.5890995614987332,0.5885159734549233,0.6264830129162874,0.6265075229253853,0.6576292456389637,0.6577151178731583,0.5907978097326122,0.5905886507622199,0.5762228831968969,0.5764342892740387,0.8035048997640842,0.8033390309225069,0.5825898677954683,0.5824381502548931
54,0.6634541973471642,0.646952237462392,0.6469305934529984,0.5496010768052656,0.5490039729425916,0.6565633839869406,0.6565672745142365,0.6531494397000642,0.6532235609716736,0.5882309124222956,0.5880224845401244,0.5595779881201451,0.5597743114281911,0.8360232195496792,0.8358198556612478,0.5920388338068733,0.5918947857077
55,-0.9119677431881428,0.6140501196437981,0.6140217701118672,0.5736187497910578,0.5730398812243948,0.6054791952425148,0.6054645151976729,0.6620697404519887,0.6621381713426672,0.5948629536083899,0.594654842375894,0.5355343684874242,0.5357219187368173,0.8359672563761705,0.835752930821036,0.576452461341978,0.5763081245328067
56,0.8186956029385328,0.6166179133520927,0.6165799653768772,0.5279908004973549,0.5273444517893949,0.6296510836051311,0.6296354454621905,0.6331440848094644,0.6332178382086567,0.6201822162489407,0.6199472759413766,0.5046073460340267,0.5047887332562823,0.790201729783439,0.7899778220831649,0.5496266854839632,0.5494878853874979
57,-3.3268312900327146,0.6033408064336981,0.6033089958742494,0.533481538464548,0.5328356088517466,0.6076385341526475,0.607623440833413,0.6169855822605314,0.617070660542231,0.6402626951108686,0.6400514197099255,0.4884384592383867,0.48859236778807824,0.8023994664341444,0.8021689416869776,0.5562524868088076,0.5561275727319298
58,-2.648025891277939,0.603996492450824,0.6039002017729217,0.541874992364319,0.5411915397649864,0.6183431791083421,0.6183633340202505,0.6036721863580169,0.60372380920453,0.6403997601824812,0.6400821533548878,0.5030559558741515,0.5031851098698098,0.8050824740581447,0.8048215742252068,0.5575359610753367,0.5573789512942312
59,-1.1679365895688534,0.6107454728276934,0.6106867214344674,0.5284338422876317,0.5277787391474703,0.6128193000273313,0.6128780582599574,0.6223967922647716,0.6224224288831465,0.6389175998861901,0.6385867519798921,0.46845927567628676,0.46857385680195873,0.7834064766444498,0.7831458631932037,0.5464853437530109,0.5463546717743156
60,-0.7048887861892581,0.6067081941233482,0.6066296334989602,0.5603219407435972,0.5596917970484355,0.6166142532543745,0.6166087083198363,0.5907624792103888,0.5907377173076384,0.6735063289175741,0.6731843052926706,0.49234929693338925,0.49246499564615076,0.7823821428843075,0.7821279788418906,0.5502536704676458,0.5501247260923264
61,-1.8561516515910625,0.6174411140324082,0.6173523787088925,0.5295293244358618,0.5289289504667977,0.6405834276170935,0.6405595356278354,0.6127313263510586,0.6127047809655778,0.6386654256726615,0.6383599749329733,0.46776237630692774,0.46787904359516685,0.8000979331933195,0.7998300740524428,0.561602255134494,0.5615073505992768
62,-0.8839843682944775,0.6022860766330268,0.602216093489551,0.5542497315269429,0.5536235459527233,0.609382286662003,0.6092984826915199,0.6033620512840571,0.6033522813464515,0.6387438360485248,0.6384126621793257,0.49597616971877867,0.4961509003129322,0.8372467795066768,0.836992205682327,0.5861376480112085,0.5860457563045202
63,0.8544204626232386,0.5986870923021342,0.5985470923274988,0.5562125124793965,0.5555977635463932,0.5745614953280892,0.5744552464835578,0.640246094649774,0.6402453399146907,0.6251616138848476,0.6248179230402456,0.46432822675851637,0.4645302823570091,0.8437662237935001,0.8435375779896276,0.5727477439591894,0.5726565786841092
64,-3.0320477904751897,0.60461777774035,0.6044839757174486,0.5756922743108589,0.5750657022377709,0.5880319168732967,0.5879165969468886,0.6352025265601696,0.6352224332164041,0.6156233480083756,0.615279498838936,0.4959959510102635,0.4962069333356339,0.8585600221209461,0.8583395998954074,0.5770833206275711,0.5770051612722454
65,-2.4659599689766765,0.601204564323416,0.6011206229828531,0.5844275375653524,0.583780963011668,0.5822569811658468,0.58219381996023,0.6358875003439607,0.636022835120093,0.6117989323916845,0.6115441851812647,0.5047252933814889,0.504980276041897,0.8435633724235231,0.8433413390099304,0.5712879260914633,0.5712733830529032
66,-0.7361086700111628,0.6066106357553508,0.6065389133669669,0.5582618575368542,0.5576333599543432,0.6149885551945772,0.6150119464524323,0.6238046050799312,0.6239036415587179,0.6245188057306222,0.6242167706164764,0.49974854768661314,0.49999442201224154,0.8671549560182029,0.8669538587360875,0.5756172768684337,0.5755531688424526
67,1.0074403155595064,0.5967354301770683,0.5966892120573902,0.5960127515078056,0.5954071865795413,0.5815406008565333,0.581573910699808,0.614897426663083,0.6150290920282714,0.6712515736813657,0.670991594766383,0.4628333061787998,0.46308974752319043,0.8706982495874399,0.8705300722300308,0.5529427619563648,0.5528943269251613
68,-1.123126377351582,0.5993583232571836,0.5993176744465017,0.6051850122690666,0.6045651887921849,0.5775352711731102,0.5775867697462672,0.6158993900549831,0.6160163312102668,0.6791340551222674,0.6788888656097697,0.4693592976633226,0.469610905443551,0.8536739709466928,0.8535111952602165,0.5390749590384075,0.5390110733656911
69,-1.7919249720871449,0.6029382713546511,0.6028964118246222,0.6441309991583694,0.6435121954797068,0.56448738136678,0.5644914150849217,0.6106440764648141,0.610741161822807,0.7046213970403187,0.7043255156400846,0.4891115691367304,0.48937419446301644,0.837351206378662,0.8371963841869728,0.5411551145749399,0.5411050869821338
70,-0.6517490993719548,0.5865700093505438,0.586560967299738,0.6374087477393914,0.6367718065535882,0.5907497233652975,0.5907965490274364,0.5976253580098273,0.5977277658763341,0.6741169878165237,0.6738555001589702,0.4399886200058972,0.4402166373853106,0.8219035241432721,0.8218017850100295,0.5202073927881429,0.5201633163465885
71,0.18631647806614637,0.580583176802611,0.5805561113316798,0.6539151493285317,0.6532988031773129,0.5965617059206124,0.5965912660263711,0.549509123180178,0.5496034052572213,0.7112827073666267,0.7109832461952464,0.4166853843576973,0.41692985238623803,0.7905071500368649,0.790380634230678,0.47877370709611566,0.47874423262837806
72,-2.800872314721346,0.5765322146413382,0.5765177616063738,0.6631235011678654,0.662494889498339,0.5871882329171058,0.5872295835666591,0.558906044557807,0.5590029948740266,0.6998801967944018,0.6995681092172162,0.3938725401036208,0.39411136198905294,0.7689119262300664,0.7687532867799746,0.45766221689118536,0.45764092874887863
73,-2.229248366318643,0.5585581639257725,0.5585477900836849,0.6767639589321334,0.6761182388669112,0.6088331474398728,0.6089139489136869,0.5259246153087588,0.5259655093192123,0.6988068102742545,0.6985264435439603,0.4029162038437789,0.403133931272896,0.7960212269477779,0.7958301122795092,0.4910011715634027,0.49088901427749077
74,-2.630332849919796,0.5480924218369182,0.5481082088459516,0.6885307679709513,0.6879520891612628,0.6427298525755759,0.6428092058427864,0.48700497087847905,0.48708448217948896,0.6932883561472408,0.6929475186421769,0.42300019844842607,0.4231935950752813,0.8164242088474566,0.816189834245597,0.49518062597198875,0.49509372615430036
75,-3.424466084688902,0.5805505502445157,0.5806516184617067,0.693510521837743,0.6929206578439334,0.6181795003300067,0.6181847761996323,0.48455920603882985,0.4845794759108685,0.6811573673854582,0.6807930139853852,0.4645332271553343,0.4647176365193445,0.8501743517495924,0.8499095415259944,0.5462090564338723,0.546133341800305
76,-1.7620584722608328,0.5819325770658906,0.5820471494604135,0.6699897280719597,0.6694177175319055,0.5885433352028485,0.588699150053435,0.49015447099518494,0.49017027983209116,0.6898283623973839,0.6894055685057537,0.4798169197834795,0.4799982185300905,0.8431150383927161,0.8427815431292401,0.5472414368210593,0.5471332842222182
77,-3.488968074321747,0.5830565390584524,0.5831344266567612,0.7006510325532872,0.7001127824565628,0.616590175073361,0.6167926165886456,0.49440836601716,0.4944025588571094,0.7027135548065416,0.7023299742519157,0.4430779718182748,0.44325412035104816,0.8132458051346475,0.8129399654950248,0.5238264599262038,0.5236971104255644
78,-3.1448577851988375,0.5656908189353999,0.5657611441944027,0.7026647195976693,0.7021102458616951,0.6508059233834501,0.6509750235505635,0.46594958820205645,0.46602348362794144,0.7093119752476923,0.7090055454551475,0.45382539707643443,0.45397338241455143,0.8048991804622346,0.8046355483616935,0.5173302614508429,0.5172260204068152
79,-2.5442363247275352,0.5748009395261761,0.5749171917937929,0.6555225829884875,0.6550238489086041,0.6144465848279651,0.6146306094393367,0.5014728738256963,0.5015111391781829,0.7488217743462883,0.7485607011272805,0.43959302560833746,0.43971050081891006,0.7729834275465691,0.7726685540779726,0.4712267206428805,0.47108439781877676
80,0.5584551570937037,0.575114995468175,0.5751660132460529,0.6606535603583324,0.6601710918272147,0.6397691571561154,0.6398945643246406,0.48960610127833204,0.4896241057082079,0.7503250779933296,0.7500376297190087,0.455232953777886,0.4552542745892424,0.801665294371196,0.8013292845367687,0.49483935212774666,0.4946176945901243
81,-2.5809945352375507,0.5652480518852826,0.5652801358752185,0.6756791322783101,0.6752050875598797,0.6465001653356012,0.6466376843542093,0.4814156780281337,0.48142174755921585,0.7640249867341481,0.7637409005343215,0.46351760824618393,0.4635480839584488,0.8159841274988139,0.8156262734933989,0.4977149269921938,0.49749266875151077
82,-2.1772692762315273,0.5474576114153024,0.5475867205910617,0.6987476758018601,0.698278650912107,0.6697561095876153,0.669920944297337,0.4672092089691432,0.4672642008750699,0.775672702898737,0.775454600903322,0.4629395549505716,0.4629262491886038,0.8392568169307196,0.8388269623770611,0.49374846139980944,0.49357943755749145
83,-1.786965610459447,0.5545647854392882,0.5547585935943061,0.6607019844755996,0.6602720006281743,0.653935299947625,0.654113880978548,0.4641750764363678,0.46421494366368277,0.7644003004184924,0.7642483502655523,0.4739774783462053,0.47394031675648873,0.8192454748001182,0.8187869215413229,0.5172803844703594,0.5171018844208447
84,-3.8627017503604293,0.5532208683376666,0.5534088184736902,0.6947612612799275,0.6943825281137833,0.6795803194341715,0.6797499318287009,0.4480452772491844,0.4481141179217957,0.7515726916841231,0.7514240663527744,0.4428838120162254,0.44286059232545083,0.8150567490753019,0.8146117744996445,0.48993788989319,0.4897166980168549
85,-0.9507644483819604,0.5563310247322079,0.5564029274188215,0.7192575875029433,0.7187974520871648,0.6547708127123769,0.6549026413500542,0.4554316943773301,0.45535313928266985,0.7461823549470864,0.7460851805313723,0.45431562898156697,0.45425599457812493,0.8417226052057231,0.8412779146834509,0.5201479779003421,0.5199364810920087
86,-0.7492003031075001,0.5672608448599931,0.5673385543428594,0.6845292997837532,0.6840371501544723,0.6293546471220907,0.6295402037590975,0.4869456107058795,0.4868768670945428,0.7768298805109225,0.7767577074497239,0.47940696322766596,0.4793576804746408,0.8388475146290147,0.8383924445166485,0.540486232881085,0.5402878630644409
87,-2.2839229442179203,0.5475508926843758,0.5476016310654813,0.6727610891044605,0.6722474724898347,0.6372475034964736,0.6374139307677978,0.4858546128758462,0.485778623574879,0.8056843493483029,0.8056223835825221,0.505292347757495,0.5052250345994252,0.8575239874568069,0.8570585517241852,0.5587132866872707,0.5584973893797723
