iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9]
63,-13.442303776741028,0.48523035473665455,0.7040385575618546,0.7424194327156031,0.6309933860392841,0.43660980383672476,0.4664465131340678,0.6627515432505753,0.8360132893465425,0.35038085766747684,0.4992035237552867,0.7370336200097741,0.31842980303344465,0.7250920475975031,0.318028264940203,0.7905781398818725,0.454520506232954,0.8166404717322346,0.39691521576926014,0.6929269446084617,0.3789546316742794
64,-13.443098604679108,0.48473001802056,0.7037802651314529,0.741770969204674,0.6286345963020655,0.43713156059941144,0.4654225954100077,0.6610944676842173,0.8368148947220743,0.35035769128232225,0.5005822731173428,0.7365837976099331,0.31774548012615605,0.7246290112024814,0.3181126512655485,0.7909057096318025,0.45511847466750316,0.8167402377698867,0.3978450154335305,0.6923285334802962,0.37755522690997306
65,-13.444245785474777,0.4831834259569624,0.7036187371540222,0.7415867204156154,0.6271330257737157,0.4372372342789362,0.46467566857237874,0.6595373803111999,0.836741483255458,0.3502896908891193,0.5013942098121479,0.736706660983131,0.3172200713041726,0.7243847932155241,0.31912366833268707,0.7912138091628318,0.4552976671801393,0.8185414572631879,0.398120579924203,0.6924189776755709,0.3764481127798661
66,-13.44435179233551,0.4827730197162718,0.7039208918799693,0.7412289902094034,0.6270994233484882,0.4374343646734212,0.46485399475958966,0.6591032749783313,0.8365283026785975,0.3507435686057219,0.5010880090521906,0.7367945305945129,0.31740741191458344,0.7242403373350526,0.31933467205093646,0.7913809000205212,0.45561201033581367,0.8191686276732936,0.3982067203637884,0.6922967281043143,0.3761509917428023
67,-13.44438061118126,0.48264790082874204,0.703980702389733,0.7409562331918264,0.6269372373498691,0.43766388188100946,0.4650129894665601,0.6588340362850722,0.8365349901446217,0.35101339198111464,0.5009019054103405,0.7366613762810453,0.317471828559581,0.7240496592416376,0.3192350118506847,0.7914837295740326,0.4559628030502561,0.8194292617356899,0.3983771785606971,0.6920343189499306,0.3758355491799504
68,-13.444640159606934,0.4830154281381145,0.703961705409188,0.7408698581068984,0.6273587900520957,0.4379481871056514,0.4653991908270203,0.6591202144950135,0.836540939864956,0.3514700576063541,0.500336248892048,0.7363822590784008,0.31764029966813373,0.723850616312265,0.31865633307829366,0.7913004425406084,0.4566178601637902,0.8191805705385465,0.39840616787380934,0.6914994763094293,0.3758965736443214
69,-13.444659918546677,0.4830158325952985,0.7039603184649891,0.7408683361539747,0.6273553166357727,0.43795003133210236,0.4653985887977423,0.659118475811762,0.836542671959028,0.3514714961645483,0.5003371823351045,0.7363802950127485,0.31763899639954407,0.7238492731939122,0.31865367597173916,0.7913003885153659,0.45662131516131016,0.8191808826899203,0.3984082180438159,0.6914957298090258,0.3758936466919936
70,-13.444681078195572,0.4830094094359031,0.7039387908245192,0.7408457868082823,0.6272907008740133,0.43797815424173075,0.4653824445939411,0.659078993317964,0.8365687165697208,0.35149052815178833,0.5003609157819974,0.7363523929248338,0.3176120145167321,0.723826997790156,0.3186246775827045,0.7913036394402713,0.45667265672913987,0.8191963791362883,0.39844120659881893,0.6914428993616203,0.37584154455354485
71,-13.44712632894516,0.4826787894900864,0.701456021558846,0.7422459797871799,0.6247937693276192,0.4380495737221582,0.46334844139519993,0.6586754121492693,0.8376924930409387,0.35057891966185645,0.5025786442975996,0.7357081543998216,0.31566935885947994,0.7237018372702334,0.3170890831931969,0.7907817226098502,0.45807957491307505,0.8198794105844182,0.3990695606573015,0.6900755385726189,0.3743453782521214
72,-13.448922842741013,0.48314234944424905,0.6999969329906788,0.7438330224468191,0.6253905510144541,0.43767208255899215,0.46340109449996936,0.6605062915299399,0.8372460445358939,0.34938884636823603,0.5017592480571561,0.7363765376278366,0.3152654101240148,0.7242089570690917,0.31688669534960723,0.7901366227650032,0.45922364030985857,0.8209815698087825,0.3995802687430668,0.6894427552516882,0.3750209848689553
73,-13.451222002506256,0.4840484725966484,0.6996344755332747,0.7435948245755651,0.6252147947868398,0.4379813356942325,0.4635642269092136,0.6608554548329264,0.837472170357022,0.3486315999626008,0.5016530581822207,0.7364948849144131,0.31488467918761986,0.7243446703172343,0.3168360013484908,0.7896307462562545,0.4594009667754839,0.8201680759504301,0.3999850293529917,0.6893193350300768,0.37473558284200903
74,-13.452251523733139,0.4850706982278408,0.6985202965875676,0.7439086852666743,0.6248616255761236,0.43806513113077167,0.46339713824534784,0.6616528262869981,0.8377482044999449,0.3475620463913901,0.5016944538774976,0.7361542625679932,0.3141053417762872,0.7244122503035241,0.3166487935797986,0.7888657240266321,0.4599855368728528,0.8195358764795806,0.40073978451228914,0.6886627641706662,0.3744715603470131
75,-13.452805906534195,0.4848849396976436,0.6989962624180067,0.7435805965763643,0.6247920104951098,0.4379638831311427,0.4630594783078877,0.6611867242916268,0.8376070641964544,0.3477158304461855,0.5019851286325944,0.7357926524176849,0.3141309467447185,0.7239698995144526,0.31688544393524665,0.7888839173605663,0.4594399658532363,0.8191914386079413,0.4006347575596849,0.6887990619727573,0.3743482190508908
76,-13.452993154525757,0.48495433206733385,0.6994166006001805,0.7434316770507482,0.6251553824208063,0.43815262573470376,0.46295894881300126,0.6609150242551913,0.837116205289967,0.34770998511436,0.5018585726746927,0.7355250424781145,0.31426513531889155,0.7235308624440954,0.31704583064745034,0.7888169510622297,0.45931558159009583,0.8188069703723687,0.4008202051869187,0.6890130083530376,0.3746036130373549
77,-13.452993154525757,0.484954332067241,0.6994166006006279,0.7434316770506695,0.6251553824212658,0.43815262573475633,0.4629589488130962,0.6609150242551145,0.8371162052895573,0.34770998511447265,0.5018585726744053,0.7355250424781571,0.31426513531917055,0.7235308624439424,0.31704583064766306,0.7888169510623242,0.4593155815899005,0.8188069703723342,0.4008202051868713,0.6890130083533036,0.3746036130376652
