iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9],gamma[10],beta[10],gamma[11],beta[11],gamma[12],beta[12],gamma[13],beta[13],gamma[14],beta[14],gamma[15],beta[15]
47,-13.478476017713547,0.6242939743243124,0.6153070294513123,0.5614896936498945,0.5779314459991508,0.609107676293319,0.611410696775654,0.5813945249698192,0.5746056284511257,0.5969364317388836,0.6319211583240935,0.6069131932095896,0.5449295403522203,0.6260108460274048,0.6212037831174216,0.6425994267747864,0.5440721320119254,0.5586207445217842,0.6003718287045647,0.6362777785333626,0.5523475851697748,0.6541131794334597,0.6209028671047319,0.6208577343271544,0.5435059947292897,0.6570115268567345,0.6148057291668089,0.60893599479502,0.5724473449920453,0.6582817277661573,0.6426947291639034,0.6077598230604153,0.5941913193803122
48,-13.478588193655014,0.6245119527750256,0.6150991563280096,0.561332889233423,0.5779988002852698,0.6090653906286271,0.6113673096745342,0.5817093625220525,0.5747015574212118,0.596818201214836,0.6320869568338164,0.6068838426720018,0.5446870542750887,0.6261009159417116,0.6214659279396638,0.642463896692596,0.5440974327791657,0.5587247379474555,0.6007304558379503,0.6359633629840886,0.5524877803359889,0.6540899566639518,0.6206738981056553,0.620843251581056,0.543436365790354,0.6570163202463235,0.6149887013767632,0.6089285385036707,0.5726441048101929,0.6585295151146032,0.6426784130300545,0.607771907255683,0.5942226240043357
49,-13.479073256254196,0.6247419488222457,0.6145529585050648,0.5614851675235204,0.5779466853063772,0.6091799657318313,0.6110279821678102,0.5822040254689458,0.5748865551392869,0.5966345438213878,0.6323851044105123,0.6069953993088752,0.5443677134925416,0.6260807752470293,0.6216968298870809,0.6421578898425818,0.5442358518631331,0.5591596654350511,0.6013178597234927,0.634882574069136,0.5527924211072405,0.6539304392116075,0.6201705440966493,0.6209327675755153,0.5433414210056722,0.6570861508047765,0.615072194289717,0.6089956222486111,0.5727965031942903,0.659260965736851,0.6425210091264233,0.6077355642885511,0.5944566022056795
50,-13.479108065366745,0.625135057247681,0.6135644616812117,0.5618434583379388,0.5776839129189665,0.6094916296596539,0.6103906227674668,0.5829365668476933,0.5752490542476146,0.5963371274681415,0.6329014803682098,0.6072815019034372,0.5436501734473103,0.6261136306826123,0.6219144731634962,0.6416295695671536,0.5445239389217225,0.5600898489669174,0.6022740266769716,0.6324953860919382,0.5534866664031975,0.6537406493224476,0.6192010363864381,0.6209127301936959,0.5430423484917435,0.6572894169752631,0.6151652723086688,0.609018554785803,0.5727925444441903,0.6608399433685617,0.6422144594966054,0.6076203770347642,0.5950537507157099
51,-13.480912983417511,0.6252858323064204,0.6137722068114864,0.5611072879925105,0.5772812557130338,0.6098123481997293,0.6096854181175773,0.5826217964950731,0.5755037811012145,0.5966067206782953,0.6336995152043223,0.606948326557573,0.5429267516863249,0.626342945468404,0.6211893783338823,0.6422926696172263,0.5446079615149126,0.5601570639071295,0.6019954678557626,0.6321153275617267,0.5534731565785752,0.6536631365149339,0.6197554008063758,0.6208328814230469,0.5432294115056466,0.6573360565226616,0.6150116217717154,0.6092028497637442,0.5733415717624418,0.6614606868545025,0.641700607215895,0.6081535677769008,0.5949964287761552
52,-13.481706202030182,0.6255861285152445,0.613671459980162,0.5597942850589442,0.5763259217246418,0.6102616967382204,0.6082688687750966,0.582365427174559,0.5761055240413864,0.5969930744158575,0.6352391644496329,0.6062768061868951,0.5419128020768593,0.6266689629907797,0.6206660657100151,0.6428166607764579,0.5452178521195484,0.5603287191764919,0.6019620690290938,0.6316670802001444,0.5534547645380512,0.6532748995453663,0.6206335622108575,0.6210570500445881,0.5439112348796503,0.6575876789319166,0.6152349598346453,0.6095352163787193,0.5747414710207484,0.6622537484911711,0.6405158266398688,0.6092488536255611,0.5943771882345936
53,-13.481725066900253,0.6255861338232102,0.6136716202219232,0.559794016810138,0.5763258100142351,0.610261743141983,0.608268746106385,0.5823653188685556,0.5761056026177478,0.596993181256501,0.635239365386129,0.6062766353628853,0.541912759102496,0.6266690079786116,0.6206659045972392,0.6428168548811545,0.5452178721350178,0.5603286088622459,0.6019618849697211,0.6316674185361456,0.5534545455057411,0.6532749047214391,0.6206338225624707,0.6210570789443074,0.543911440373221,0.6575877488706267,0.6152350075437238,0.6095352519583143,0.574741654455123,0.662253657863007,0.6405157150712455,0.6092490344804451,0.5943769620140753
54,-13.48195618391037,0.6256485414839523,0.6136972530505945,0.5597693882631584,0.5763978823126481,0.6102962048519394,0.6082937752290863,0.5824637002579399,0.576120421768661,0.5969467959605271,0.6352456454194906,0.6062853086153714,0.5418358406215622,0.6267077507718721,0.6205981953342649,0.6428774527809804,0.5450607280793761,0.5603851599042604,0.6019761853441283,0.6315080703095496,0.5534433509343709,0.6534225088311854,0.6204849105100703,0.6209495497227066,0.5437943026746163,0.6576387402832061,0.6152227719238248,0.6094467894926832,0.5746243988101012,0.6624352814110699,0.6406196163422444,0.6091545113784653,0.5944715388036151
55,-13.481997787952423,0.6257233895226311,0.613738610395508,0.5600591288534077,0.5768106586619156,0.610243286959812,0.6087134674329012,0.5827976339440283,0.5760038535282804,0.5967218538393337,0.6348633455160502,0.6064868266575978,0.5419324818529644,0.6267116253472086,0.6206493981732478,0.6428127894810866,0.5445639658359503,0.5604774368625414,0.6020865210304527,0.6312346644538365,0.5534269686454744,0.6538542470049213,0.6198776362624782,0.6206712183171778,0.5433511723814854,0.6577055936851706,0.6151730537170027,0.6091528133217359,0.5740086474080542,0.6626574999267141,0.6411527380674074,0.6086521984139569,0.5948335728286516
56,-13.482215970754623,0.6255566081811449,0.6136915624372943,0.5603550478108675,0.5765695706147012,0.6103372805791207,0.6085334264662576,0.5828443103996835,0.5760504456805063,0.5967808313963782,0.6349892801972038,0.6065323817307936,0.5420240819880185,0.6266392611791604,0.6202617928237084,0.6430323386693596,0.5446621481000552,0.5607503185338804,0.6017760678627665,0.6312374566036384,0.5532737108327036,0.6536959717300073,0.6200691547573093,0.6207481397732262,0.5433918364886793,0.6577072594377114,0.6150766275821283,0.6092724232356156,0.5737666018348804,0.6626924754266719,0.6409707260807094,0.6086406465958988,0.5948332308076542
57,-13.48246681690216,0.6253619838411696,0.613605291936632,0.5599066959862102,0.5758971004778065,0.6104963807982344,0.6078637816522641,0.5826259217687555,0.5763369465790956,0.5971496790550126,0.6357370105820213,0.6064883766820285,0.5416087420845872,0.6268947343814509,0.6198946771103,0.6432021214129723,0.5451879275004026,0.5609352260677707,0.6017376733949638,0.6312284379863466,0.5530977912709018,0.6530726502145572,0.6209395019278086,0.6211820905705753,0.5439104809901355,0.6577276217854031,0.615111628066142,0.6098639593972931,0.574185163591443,0.662897318369514,0.6400034164507119,0.6092741908532239,0.5945469260442491
58,-13.482946574687958,0.62544266741567,0.6137072644680867,0.5592927378858454,0.5759311825109485,0.6104950419925629,0.6078794686371771,0.5826047623235687,0.5763251702582664,0.5972470326211222,0.6357632643337486,0.6065992095989908,0.5414868740817209,0.627191178680353,0.6202018657346725,0.6430908481947467,0.5450496004170887,0.5606846819854409,0.6018552273203978,0.6314506857723912,0.5528735877359179,0.6530714773785439,0.6210344575835766,0.6212068421170196,0.543649614458808,0.6576988580592675,0.6152105133130843,0.6098690841610275,0.574270722930093,0.6629397910148828,0.6398086326691329,0.6094160071961096,0.5944400123636532
59,-13.48368513584137,0.6257468609765692,0.6139091096014652,0.5585006671742112,0.5763503498518128,0.6104167406068862,0.6081603216603252,0.5827665934678579,0.5762136265917671,0.5971916096719644,0.6354029528847224,0.6068092771279283,0.5414111196495545,0.62760097282753,0.6208411287383646,0.6427786299931029,0.5445292876293829,0.5602622057413086,0.602276173437155,0.6315051888178276,0.5526355604485887,0.6534003433644484,0.62065180727719,0.6209406215824677,0.5429575375624891,0.6576659166515612,0.615337563955002,0.6096002224017432,0.5741533435833113,0.663160508795165,0.6400395252171627,0.6093115640225389,0.5944993444585205
60,-13.483828872442245,0.6258528545412552,0.6139607805077386,0.5583553142074107,0.5765013820246035,0.6104100308566561,0.6082190766112169,0.5829374214733387,0.5761856236391729,0.5972197232207185,0.6353197240113966,0.6069182288254661,0.5413406827550677,0.6276841368560752,0.6208709001480925,0.6427396351989346,0.5443057331828001,0.560257551147834,0.6023868717866133,0.6312670290172749,0.5525848962758839,0.6535871940077437,0.6204213096264216,0.6208431842832937,0.5426972703680031,0.6576434477085628,0.6153611376714581,0.609455650484083,0.5738779699415263,0.6633855960847629,0.6401739877658957,0.6091596713664142,0.5946821495860938
61,-13.483862549066544,0.6258528740868882,0.6139607896493346,0.5583552977011939,0.5765014200468223,0.610410026353121,0.6082191033656514,0.5829374574191971,0.5761856115270554,0.5972197210922574,0.6353196952038922,0.6069182459161293,0.5413406815987677,0.6276841487559612,0.6208709234037209,0.6427396170352159,0.5443056909047449,0.5602575465473648,0.6023868966102565,0.6312669932338504,0.5525848932768161,0.6535872396872984,0.6204212533039895,0.6208431612800527,0.5426972216898936,0.657643448146394,0.6153611472327067,0.6094556171256001,0.5738779172598819,0.6633856236429132,0.6401740279113705,0.6091596375690408,0.5946821748596773
62,-13.483963459730148,0.6258100137375725,0.6139344527806264,0.5585398269632301,0.576487696756235,0.6104272138910243,0.6082263536339648,0.5830237660377731,0.5761770928854109,0.5972129314646487,0.6353100276775502,0.6069378507949911,0.541394477901834,0.6276283004719428,0.6207631069299201,0.6427763633891156,0.5443007482809554,0.5603787889712728,0.6023210323564151,0.6311859952691861,0.5525811551646428,0.6536233147266717,0.620362970028801,0.6208373588148214,0.5426936649597519,0.6576640321999254,0.615346835412064,0.6094386048957978,0.5737036649292039,0.663411374715543,0.6402184974715458,0.6090758531725647,0.5947231129196404
63,-13.483963459730148,0.6258100137373833,0.6139344527805204,0.558539826964025,0.5764876967561543,0.6104272138910787,0.6082263536340066,0.5830237660380053,0.5761770928853676,0.5972129314646117,0.6353100276775044,0.6069378507950126,0.5413944779020987,0.6276283004716451,0.6207631069295214,0.6427763633892738,0.5443007482810271,0.560378788971692,0.6023210323560708,0.6311859952690102,0.5525811551646946,0.6536233147267624,0.6203629700286369,0.6208373588148397,0.5426936649598583,0.657664032199982,0.6153468354119979,0.6094386048957378,0.5737036649286841,0.6634113747154768,0.6402184974717262,0.6090758531722736,0.5947231129197381
