iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9],gamma[10],beta[10],gamma[11],beta[11]
39,-13.426784753799438,0.6009444223077544,0.6000231796908533,0.5704240198280064,0.5820376098906705,0.5886177269622412,0.6259920911810755,0.6138213810330695,0.551405327836002,0.6287783011490922,0.6213735241780909,0.6299672567960157,0.5621418289837821,0.5572207112320312,0.606250051837235,0.6774498981095045,0.5251180121521766,0.6551199652064461,0.6116030118207688,0.627335047638979,0.6055367039095632,0.6693863330955967,0.6454721999784786,0.5974651662364335,0.5721440115932848
40,-13.427959620952606,0.6007096533525831,0.5997273292174352,0.5716505980819322,0.5814802684548047,0.5885398588304016,0.6257548831969273,0.6140001899727784,0.5508835024795355,0.6282495443215,0.6213945251581781,0.6299686064441281,0.562188291026968,0.5566523098835598,0.6058527934544017,0.6772632065969251,0.5254956114321764,0.6538211732301162,0.6128708259863836,0.6274947040593565,0.6056506740906623,0.6699219955366842,0.6447498150076156,0.5974251647210818,0.5724048217655958
41,-13.428736418485641,0.6002787216475578,0.5993478231369929,0.5719856098352045,0.5811638548218718,0.5881737713411124,0.6253612877107819,0.6142986304176112,0.5504974435881222,0.6283845449679138,0.6210259177554206,0.6300525740242174,0.5622817812230915,0.5556584055383039,0.605668478673455,0.6765485927562559,0.5258753778679456,0.6529019080982214,0.6144235502983519,0.6273239808376114,0.6064744438304465,0.6708966539305425,0.6447132649955346,0.596835495670072,0.573286855134347
42,-13.430588066577911,0.6002737320101302,0.5994604317053704,0.569634784277533,0.5819478024698254,0.5882526745509755,0.6257918067308483,0.6140818366498499,0.5507504755793924,0.6299606270330004,0.6212697415144924,0.6300936760024612,0.5626355677036631,0.5559266990954664,0.6052806547006285,0.6760421779070304,0.5257279046097311,0.6551159598310866,0.6135865096680748,0.6273495702129879,0.6072021997374946,0.6717672822370404,0.6459258172771221,0.5964015032517123,0.573704331778432
43,-13.432864516973495,0.5999139769804164,0.5993946591109349,0.5673871570582819,0.5824930693118506,0.5888734684423284,0.6262374677346586,0.6137187189149643,0.5506757413245132,0.6320699866400248,0.6223260190761103,0.6303164914852971,0.5627808623405355,0.556236353690849,0.6039662496091318,0.6752303045685842,0.5255500452689672,0.6560880555954198,0.6137310636693383,0.627698663558653,0.6080798599671212,0.6729028873861725,0.6463820256396191,0.5961774236366769,0.5737300935105553
44,-13.433843672275543,0.6001159942175389,0.5995399204405909,0.5657186093662813,0.5827101923247533,0.5894802566353594,0.626775976984313,0.6132304544792935,0.5507823212915817,0.6330136358083062,0.6234638207342931,0.6302601859632714,0.562750031686179,0.557202030741528,0.6033328308858461,0.6749311056317511,0.5249084688853335,0.6566955120838993,0.6137037510146058,0.6280028094384996,0.6079386836752797,0.6728655506393343,0.6463965599134067,0.5965012380602608,0.5731442845571391
45,-13.434356808662415,0.6000133889476841,0.5996552669199345,0.5639268740557355,0.5828515945839258,0.5897939478056575,0.6270830183583005,0.6129793901153693,0.5506663647285713,0.6341525685099229,0.6242723969758356,0.6305071527052912,0.5628406431866202,0.5577617144946824,0.6028344058953199,0.6743935627873887,0.5243791340101238,0.6573945427005254,0.6137659842242663,0.6281235271040826,0.6080063566653754,0.6731746350461199,0.6466356782680248,0.5964249491304028,0.5731384825278838
46,-13.435704588890076,0.6001054425627674,0.5997035558690763,0.5638238968082865,0.5824736894390965,0.5895353398262335,0.6268764067024996,0.6130676214028417,0.5505046826342506,0.6335824968440191,0.6246105972084384,0.6303190427714028,0.5626252660047225,0.5578909526166161,0.6034716026375111,0.674276380451274,0.52437819801824,0.6568199496225646,0.6143127857162696,0.6279003023389439,0.607534353237816,0.6728827151194223,0.646581903611082,0.5962816090661596,0.5737525886290477
47,-13.438515454530716,0.6000088451020551,0.5996239383328918,0.561848168696006,0.581823136434514,0.590080556602097,0.6272405903933331,0.6130983796374023,0.5493532112692059,0.6343169245888883,0.6267112574176297,0.6301991981977129,0.5620898610918568,0.5592919759601606,0.6033766525956278,0.6729866757152697,0.5240874271680819,0.6562367328739134,0.6161479383916298,0.627983978589166,0.6065328070546325,0.6733332577110064,0.6457943508772125,0.5964990624637087,0.5753505877421599
48,-13.439523071050644,0.5999918855561368,0.5994685081562702,0.5606297550997259,0.5811034426553197,0.5905404169328038,0.627371304004101,0.6132123431416084,0.5483742260027212,0.6347294574941181,0.628389226233461,0.6300032783305262,0.5615634794608263,0.5604093461376337,0.6030745962338087,0.6718748299510025,0.5236836073868923,0.6553179249410328,0.6180982986414969,0.627870140626196,0.6053574287536804,0.6734752440174163,0.6444097274687931,0.5968398037783923,0.5766507197536705
