iter,energy,gamma[0],beta[0],phi[0],gamma[1],beta[1],phi[1],gamma[2],beta[2],phi[2],gamma[3],beta[3],phi[3],gamma[4],beta[4],phi[4],gamma[5],beta[5],phi[5],gamma[6],beta[6],phi[6],gamma[7],beta[7],phi[7],gamma[8],beta[8],phi[8],gamma[9],beta[9],phi[9],gamma[10],beta[10],phi[10],gamma[11],beta[11],phi[11]
21,-38.54171437113261,0.6001500674089697,0.5628830604092091,0.6075670731711669,0.6028410210111144,0.6049720970174608,0.6358451767684681,0.5851887174323834,0.5629716189452767,0.5805383457593907,0.5947193258217506,0.6364384736840206,0.6095683746680619,0.6309496492891009,0.6167584449022983,0.6142474687383944,0.6098591270086852,0.5891998402113954,0.6217122053112611,0.6231285318562151,0.6131568906192046,0.614344795237358,0.6269494440991067,0.615979161575266,0.6201869387772876,0.6300022706672398,0.5839312987414731,0.5797235897874292,0.6079670037434494,0.5999476138107196,0.5912198906938494,0.6350832293892251,0.6340466514431061,0.5936465504812413,0.5997598565743041,0.5784708130640571,0.6103016081441242
22,-38.54637489658906,0.6000521713519744,0.5628051711135582,0.6073128108863616,0.6027272162970186,0.6049583819542763,0.6359038590001388,0.5850445900209755,0.5630277911048317,0.5808359077316833,0.5951637178400258,0.6362372725336397,0.6097890194997482,0.6311740588941475,0.6165179506829069,0.6144865961848357,0.6098015947965538,0.5889731631506455,0.6219538182499281,0.6234930973911765,0.6131852523875967,0.6144567049721529,0.6267185845087434,0.6155762757179609,0.6204032288402322,0.6300440962845737,0.5845412765578721,0.579427965002924,0.6079395284994125,0.6003616556615883,0.5910730913774426,0.6353278616833072,0.6340153441494321,0.5936176646301958,0.6000465386473377,0.5787880450061574,0.6101504679418203
23,-38.54858667061632,0.6000208086744191,0.5628998234786863,0.6072360368434631,0.602669241732476,0.6050054869825379,0.6360051642119574,0.5850001119164286,0.5629794920500614,0.5808653912624223,0.5953991710890542,0.6363257845651887,0.6098930410854208,0.6311723119217518,0.6165038329779734,0.6144113313194458,0.6098198665917748,0.588801378065142,0.6219450094180824,0.6237075071089202,0.61317109634194,0.6144942185306913,0.6265397366016164,0.6155874561906456,0.6205755999292341,0.6299311226631645,0.5846336508847352,0.5791550562579594,0.6080371282871165,0.6005770413545569,0.5909366611331076,0.6353958343853157,0.6340912137193268,0.5936859390767917,0.6000292705842436,0.5786173654475002,0.6100544590942698
24,-38.54962092735302,0.6000079911849366,0.563015493710856,0.6071371400417902,0.6026104908698139,0.6050676565173635,0.6360862411632598,0.5849979291303665,0.5629605721301592,0.5808876828375015,0.5956401394533122,0.6363907618228365,0.6099890094858891,0.631160819965405,0.6164786582028023,0.6143654336096432,0.6097977648010033,0.5886795919400506,0.6219586843426184,0.6238847623985844,0.6131518989919228,0.6145126799419364,0.6263891238563299,0.6155513090995628,0.6207497664067633,0.6298310846266311,0.5847521543309115,0.5789048131839177,0.6081331856882531,0.6008045159390032,0.590859111186427,0.6354521730452205,0.6341451827928927,0.5937692935795479,0.6000250652374579,0.5784442657982801,0.6099459871195679
25,-38.54986853975207,0.5999724654424361,0.5630361185312309,0.6070767358436351,0.6026097605290552,0.6050954121486388,0.6361182698671689,0.5849553092835447,0.5629423789907183,0.5808671232931183,0.5957667289996644,0.6364428995293456,0.6100421706629001,0.6311772310019088,0.6164736348723211,0.6143585851084892,0.6097678098516133,0.5885893420124032,0.6219691288172744,0.624000848400142,0.6131433202960831,0.6145075181100281,0.6262880449325355,0.6155207435303673,0.6208519686657983,0.6297874831678735,0.5848090291296085,0.5787607051155845,0.6082006451936446,0.6008996471159698,0.5908114516082978,0.6354880577407933,0.6341934999188089,0.5938036250479265,0.6000071843018773,0.5783730579032684,0.6098771801177185
26,-38.54990569327306,0.5999717960141039,0.5630366134858015,0.6070755728593515,0.6026097285070376,0.6050959034167152,0.6361189109789288,0.5849545569208564,0.5629421007964017,0.5808668514534001,0.59576920528654,0.6364438304543327,0.6100432533673473,0.6311774777789664,0.6164735030239585,0.6143584364936253,0.6097673208185909,0.5885876435105127,0.6219693481753081,0.624003062593588,0.6131431250880365,0.6145075088060681,0.6262860971735884,0.6155201446353528,0.6208539524824588,0.6297865619150232,0.5848102388943343,0.5787578678226593,0.6082019358662631,0.6009016177566252,0.5908105447695149,0.6354887556144428,0.6341943550029125,0.5938043379081008,0.6000069333756742,0.5783716796444306,0.6098758827331172
27,-38.54997514259928,0.5999656966104874,0.5630528016294959,0.6070884601568216,0.6026317317705976,0.605094124613564,0.6361155220642618,0.584956844845107,0.5629416025019102,0.5808320654992688,0.5957494811383768,0.6364695883467503,0.610036123049703,0.6311473341918852,0.6165014890140382,0.6143368521803526,0.609771519627351,0.5886009210191602,0.6219479645585365,0.6239823595712454,0.61313451493622,0.6144998483021286,0.6262916768633634,0.6155567401309784,0.6208590862054351,0.629761851199809,0.5847667436431843,0.5787536042290976,0.6082175268643788,0.6008881488205365,0.5908271310156734,0.6354699879959786,0.6342027010667826,0.5938245222439782,0.5999742398124723,0.578321433620632,0.6098814349729937
28,-38.55093035244779,0.5999510059516036,0.5630746045237551,0.6071094991303403,0.6026670540943753,0.6051055228268695,0.6361052055349423,0.5849573133917152,0.5629221828459942,0.5807566915957209,0.5957269826695509,0.6365233379794734,0.610014342440057,0.6310993997731762,0.6165494608969864,0.6142930763936523,0.6097719326209569,0.5886134035875153,0.6219095817513381,0.6239529100669036,0.6131265590063558,0.6144708241744016,0.6263018709785549,0.6156292171440259,0.6208804132039937,0.6297211565136154,0.5846781015830316,0.5787446597912137,0.6082346304941816,0.6008666958522816,0.5908526728055368,0.6354421519304688,0.6342327630797268,0.5938519630476308,0.5998889696541669,0.5782046211135446,0.6098848482340873
29,-38.5514138985473,0.5998109912813642,0.5631098654836626,0.607180637514965,0.6029113007656914,0.6050952172197712,0.6360794301751804,0.5848338711090714,0.5628427647703866,0.5803711379791477,0.5956487203370999,0.6368107119165616,0.6099616828391359,0.6308495960846836,0.616838908449029,0.6141152539184402,0.6097843436665454,0.5886360877505113,0.6217192731285679,0.623871309727689,0.6130557039699668,0.6143560433782713,0.6263007475965212,0.6159918520902019,0.6210462331637043,0.6294547932631089,0.5842768461739566,0.5786049334576343,0.6083659569321753,0.6008144161770987,0.5909709957008026,0.6353274263507428,0.6343951487020569,0.5940388656811587,0.59948472913339,0.5776987837726948,0.6099261258631259
30,-38.55165763260843,0.5998064169041738,0.5631110023370934,0.6071834095637366,0.6029210511502823,0.6050928744213937,0.63607761873153,0.5848293268061509,0.5628424654682115,0.5803586945799335,0.5956436347150719,0.6368196111968966,0.6099602824051847,0.6308390720442073,0.6168487685203998,0.6141094595553253,0.6097859689595069,0.5886386794538363,0.6217127558281871,0.6238669227424984,0.6130525096825286,0.6143536019472073,0.6263010863217902,0.6160040315843239,0.6210503845831767,0.6294454136114175,0.5842629295952222,0.5786013133591037,0.6083702194007029,0.60081123288399,0.5909762284514006,0.6353222405038708,0.6343995989407003,0.5940461923919041,0.5994727240172991,0.5776836273098378,0.6099287125220644
31,-38.55165763260843,0.599806416904308,0.5631110023370051,0.6071834095636169,0.6029210511501202,0.6050928744212335,0.6360776187315359,0.5848293268061874,0.5628424654684738,0.580358694580465,0.5956436347150754,0.6368196111965074,0.6099602824053385,0.6308390720444014,0.6168487685200656,0.6141094595555825,0.6097859689595747,0.5886386794538642,0.6217127558284379,0.6238669227425762,0.6130525096825462,0.6143536019474723,0.6263010863217304,0.6160040315838221,0.6210503845829384,0.6294454136116687,0.5842629295957709,0.5786013133592524,0.6083702194005975,0.6008112328840491,0.5909762284513055,0.6353222405039598,0.6343995989404358,0.5940461923917691,0.5994727240179648,0.5776836273106771,0.6099287125220924
