iter,energy,gamma[0],beta[0]
58,-23.558886528015137,0.13568413760513065,0.2161501985043287
59,-23.55891540646553,0.13570230212062595,0.21613213829696176
60,-23.558891475200653,0.13568977024406192,0.2161385606974363
61,-23.558892101049423,0.1356893381103873,0.21612777225673196
62,-23.558905363082886,0.13569787647575138,0.21613023094832895
63,-23.558870911598206,0.1357092162594199,0.21611941270530222
64,-23.558867692947388,0.13571243491023777,0.21609446816146372
65,-23.558916598558426,0.13571252431720493,0.21610022000968454
66,-23.558853715658188,0.13570926096290348,0.2160855572670698
67,-23.558868527412415,0.1357082327827811,0.21610480956733225
68,-23.55891513824463,0.13569221403449772,0.2160930823534727
69,-23.558908313512802,0.1356883546337485,0.2160812061280012
70,-23.558881789445877,0.13567039873450992,0.21606912128627298
71,-23.558889538049698,0.13566720988601444,0.21607070080935953
72,-23.558861076831818,0.13567322995513675,0.21607190780341623
73,-23.558908462524414,0.13567737247794864,0.21608885042369363
74,-23.558917373418808,0.1356818428263068,0.2160940062254667
75,-23.558860957622528,0.13569048549979923,0.21607746593654154
76,-23.558909714221954,0.13569432999938724,0.2160668861120939
77,-23.55884087085724,0.13569257166236637,0.2160756032913923
78,-23.558871567249298,0.13570979740470646,0.21610603146255014
79,-23.558851569890976,0.13570862021297214,0.21611929349601267
80,-23.558856546878815,0.13568915929645298,0.2161323022097349
81,-23.558935970067978,0.13569534327834842,0.2161121558398008
82,-23.55886697769165,0.13569751884788273,0.21611793749034403
83,-23.558852583169937,0.1357024064287543,0.21611646227538583
84,-23.558899343013763,0.13569960501044986,0.2161322724074125
85,-23.55884736776352,0.13569258656352756,0.2161424499005079
86,-23.55883976817131,0.13571323957294223,0.21614186875522134
87,-23.558886796236038,0.1357167115435004,0.2161186974495649
88,-23.558851450681686,0.13570550587028263,0.2161252837628126
89,-23.558881878852844,0.13570152726024387,0.21610141210258005
90,-23.5589040517807,0.13571566846221683,0.21608245782554147
91,-23.558868795633316,0.13569970931857822,0.21609262041747568
92,-23.558918297290802,0.13568486776202915,0.21609537713229654
93,-23.558866888284683,0.13568845894187687,0.21607686989009378
94,-23.55890691280365,0.13568899538367984,0.21607034318149088
95,-23.55883878469467,0.13570422437041996,0.2160726826637983
96,-23.55887719988823,0.13569018747657535,0.21608575098216531
97,-23.558898717164993,0.13566771652549503,0.2161012630909681
98,-23.558885782957077,0.1356699964031577,0.2161225866526365
