iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9]
11,-16.008735597133636,0.5921863368157838,0.621033186717838,0.5798535341926032,0.5733112711873986,0.5514888136574928,0.5526502499522672,0.8312891635240528,0.5712571677374008,0.612422089948327,0.5987013426894486,0.6901610258083036,0.5862259828013324,0.5692496269123511,0.556622588831162,0.5709230153697576,0.4729591655337601,0.5894103974281132,0.5327495589030672,0.6924594109604343,0.7374175460018993
12,-16.328928381204605,0.5886962337971486,0.6265834694096516,0.5745050363618891,0.5811121685309266,0.5465083123196753,0.5621469938218372,0.8303525375436204,0.5797430111521009,0.6141243105863357,0.6006280788770152,0.6911574958126714,0.5963604450375182,0.5677282216956364,0.5414853944847671,0.5712204162054105,0.4816403897854639,0.5863961444008916,0.5355658365961489,0.6963114731439318,0.7286121899725237
13,-16.817999809980392,0.5790510141503866,0.6335066501437021,0.5637874347141782,0.5899418284112014,0.5222273587992616,0.56091736170599,0.8277523417617246,0.5899521550766798,0.6173071631451377,0.6062260878322749,0.7024862189089609,0.6040028078322984,0.5606101711150296,0.5099098493389037,0.5697781339275464,0.47904790624403926,0.5761993569416021,0.5320897247009537,0.7160306099129785,0.7268628872213851
14,-16.922162503004074,0.5727130619942259,0.6435809797525838,0.5532390107189484,0.59950234026371,0.4894976619675323,0.5549326433051577,0.8367725811033221,0.5990067836253719,0.6175538654591245,0.6109141807050984,0.7155563963610333,0.616099716629193,0.5603461526568524,0.4840494373710804,0.5736032339694583,0.4704822478926094,0.5745302648890763,0.5276131842996148,0.7312537428399856,0.7336909531311988
15,-17.087374210357666,0.575640693864448,0.639570011187462,0.5545008875033874,0.593306602504324,0.4938140757128359,0.5587153592220447,0.8384513355741005,0.5897842547482848,0.6117338070189209,0.612547112108722,0.7079346735670532,0.6168661250265536,0.5698618848682897,0.5015027104132018,0.5803396029321942,0.4720689796971348,0.5717760085975306,0.5271161748455797,0.7211863159144369,0.7330592819486013
16,-17.137853682041168,0.5790105589013882,0.6421048809501055,0.5550823816910598,0.5918015043231667,0.5016744218162922,0.5526541393783954,0.8354427395960533,0.588888156720056,0.6143283396622503,0.6116019605676339,0.701180538283427,0.6119127391179221,0.575553660766273,0.512252906324544,0.5747818764100736,0.47145846545292813,0.5741977607571638,0.5295503407336613,0.7228714608802956,0.7424568518031087
17,-17.23517319560051,0.5764861431560425,0.6465798327679928,0.5515054862281626,0.5931934781052592,0.4930698332404894,0.5542844652524249,0.8356369979595771,0.5911953394835904,0.612248753811934,0.6125038515748781,0.7010807348773016,0.6175894315346265,0.5761482432377861,0.5042295499220818,0.5774571202582011,0.47045448124165046,0.5733539464944903,0.5300612370931431,0.7264482125864717,0.7436279921977412
18,-17.29179185628891,0.5731418580506539,0.6533442524308284,0.5456329947161906,0.5958262024655347,0.4827034448153605,0.5554661207343535,0.8363428827136589,0.5945192950100681,0.609485614288471,0.6126810649576618,0.699265532137542,0.6264902724953935,0.5795047932732788,0.4957449897325259,0.5809025905055138,0.46636024710102825,0.5704794718589982,0.5313427900414709,0.7319222189076282,0.7472400379968285
19,-17.3427754342556,0.5738139716658397,0.6597792471772032,0.5392375769173211,0.5955731822685434,0.47701624685767197,0.5548965632117489,0.8374500153297503,0.595655991828019,0.6043011674287179,0.612285362118322,0.6947208424956639,0.6294165276966338,0.5826698333152328,0.4989251418167999,0.5830557139381471,0.4621928720740699,0.5703824677273561,0.5330670903947056,0.7316608852503647,0.7544704376452213
20,-17.36797097325325,0.5750274908637613,0.6670577831895987,0.5332183640471817,0.5955743850120319,0.4742876621226839,0.5578632873316497,0.8377564680471483,0.5961766403463059,0.6036427334687291,0.6141469449528892,0.6924149779552652,0.632091019223661,0.585234151911611,0.4979697757106102,0.5814634780779173,0.4617612616665858,0.5676861472586516,0.5328904820847132,0.7346480373450996,0.759428216052128
21,-17.386526733636856,0.5782104514109164,0.6739119441731082,0.5260222939172028,0.5970686586304295,0.4751075131418316,0.5639112865236079,0.8391644909547941,0.595230139108136,0.6027739727650007,0.6163994282430414,0.6863405224801467,0.6340536516993452,0.5875994954086614,0.5033758041284191,0.5818966170409239,0.4628246180144588,0.5648009028334052,0.5322850717535227,0.7342882906269692,0.763787314652175
22,-17.421486347913742,0.5771883859930473,0.6734200145052468,0.5280638582644619,0.5974995119629201,0.47629129947838333,0.5632144365539442,0.8385679250167173,0.5959054865770578,0.6040085181586686,0.6151072045634437,0.6868330531189437,0.6323074159642013,0.58558909371045,0.5031129733325234,0.5841853376062811,0.46162302884449563,0.5678517686514608,0.530809468921369,0.7348937193017002,0.7624600669280801
23,-17.437190532684326,0.5772062823784464,0.6765603996475709,0.5273347166867326,0.5982538204865866,0.47400541445784067,0.5631114797031209,0.8389524434565069,0.5971604137401397,0.6045223660889322,0.6146791891013548,0.6850462699268411,0.6319335531030317,0.5858864954556205,0.503765605114036,0.5867467615151162,0.45874751078888354,0.5701501051556869,0.529628006675065,0.7367490442442701,0.7648694153635068
24,-17.444709360599518,0.5777608866242365,0.6782465677138222,0.5280556215189329,0.5985021395781099,0.476073601466901,0.5648432895618664,0.8398243820224062,0.597145818405647,0.605898743246909,0.6144942677397636,0.684019877461216,0.6302026081066456,0.5849465186030124,0.5055907062649198,0.5873885965358296,0.4588558733191096,0.5714227401327552,0.5286324453795609,0.7368565616944224,0.7638513652620126
25,-17.45165878534317,0.5794386531804575,0.6816448508819518,0.5296413494566857,0.5985721680747949,0.4810543425851129,0.5699829538721429,0.8422756471404701,0.5970464726737694,0.6091116047780887,0.6139923132807921,0.6818894268619715,0.6282640855981847,0.5838008994109753,0.5093443370629173,0.5868707566457608,0.4608142193979704,0.5716891613774883,0.5270938582777508,0.7371103101095435,0.7601182685566906
26,-17.466756969690323,0.5799354399473499,0.6871371417195474,0.5269106698155008,0.5988607728420505,0.4815802014712631,0.572740426900062,0.8439815100072945,0.5968305102748797,0.6070248927503161,0.6145611927065242,0.6798742392328485,0.628499252068386,0.5847897722863689,0.5097398383153572,0.5877183884706255,0.46045780227344435,0.5695740193920659,0.527044132611106,0.7384173613731351,0.7590098408494755
27,-17.469439923763275,0.5804060374597241,0.7087530672676278,0.5144189578089363,0.601600096125208,0.4777583823534494,0.5809480690131787,0.8491908318894279,0.5972777878709973,0.598939295440236,0.6148665835766188,0.6717810650500323,0.6323659882629719,0.5893045625328699,0.5096125318589494,0.5938090321605946,0.4555789768225817,0.5644479476535581,0.5259091772753576,0.745050046423215,0.7604372867328655
28,-17.5052570104599,0.5805099487514623,0.7134740318432419,0.5136061727087923,0.6047261324993358,0.4814031596529176,0.5834702089738426,0.8494125456831191,0.5975484370710441,0.5994504002970549,0.6142597058759737,0.6710371767717888,0.6318560461784645,0.5892174895675972,0.5140978602456886,0.5920025250831974,0.45297591928230774,0.5660504489470052,0.5252653899753824,0.7492476092573092,0.7601303035993032
29,-17.51737928390503,0.5800462333392853,0.7202966645403467,0.51174918711734,0.6077044250249033,0.483554895615022,0.5859921485018548,0.8496748021676676,0.5982876623438363,0.5992233299233585,0.6134673947828645,0.6706684568363587,0.6315954971876006,0.589389497967432,0.516902489774909,0.5904019421483879,0.44937801130601457,0.5678103774216383,0.5247197117372324,0.7545977494424788,0.7599072299984571
30,-17.547074615955353,0.5792202477588618,0.7211212799914175,0.5139919677864286,0.6093366382131464,0.48314112027252754,0.5836460030351435,0.8492801514233393,0.5984269512448815,0.6025747040680047,0.6124586886721439,0.6760721450448086,0.6315483329138561,0.58853518264677,0.5166339134841843,0.586086327720069,0.44784065893986547,0.5732013854809683,0.5256061912882856,0.757768107017706,0.7598877852874752
31,-17.549092948436737,0.5779868453410288,0.7255169314939067,0.5167829079854173,0.6083747113603628,0.4830240213401409,0.5804331564488677,0.849873544856015,0.5972229759790442,0.6051976029599645,0.6111918739278838,0.6791479377629225,0.6324510921954503,0.5891448345152333,0.5197157262838038,0.582257839449726,0.44746421407818177,0.5815712895711407,0.5248548375194196,0.759781317162563,0.7578023616808716
32,-17.562677443027496,0.5783853298294176,0.7328358416102879,0.5136815511760273,0.6093660863319231,0.48274061595012463,0.5828697286091228,0.8520008290914962,0.5966494216464544,0.6041021469317606,0.6114742885460569,0.6767108448552446,0.633945531115865,0.590135295422628,0.5212946491879821,0.5832256904552269,0.44662471772170026,0.5819053752630532,0.5239958638162566,0.7617082162141288,0.7570594144208168
33,-17.593705356121063,0.5784619055438349,0.7352093488748752,0.5114538773854207,0.6121522684444503,0.48204079898741753,0.5840589293589548,0.8529691402221188,0.5941504566074581,0.6022815029487422,0.6112060731105404,0.6761577606747307,0.6352890870126033,0.5897563812346106,0.5211600279224715,0.5827892084677005,0.44620519413529397,0.5802442605526319,0.5239411493097124,0.760694380155668,0.7544356085125071
34,-17.60434639453888,0.5780626977215232,0.7377457530197901,0.5098286453322456,0.6136669902915385,0.4810225993158155,0.5852073512312771,0.8534747087339888,0.5920099491565428,0.6008828973430929,0.6108324543857904,0.6756254094060062,0.6368177732643934,0.5895084869903002,0.5209462427762193,0.5832998881118816,0.44644483673517005,0.5789301437579892,0.5236514351651587,0.759351266791897,0.7524166087981541
35,-17.610335528850555,0.5778059597241636,0.7347151510424181,0.5094409214808242,0.6132072773975925,0.480136901131615,0.5846925119074753,0.8524776380444892,0.5904736312412403,0.600111341071766,0.6108284512129206,0.6758399946872125,0.6373499171257583,0.5887050147218926,0.5197056363169966,0.5844877363251892,0.4472932212835946,0.5769775054854561,0.523787032551461,0.7565351762082674,0.7516458586343713
36,-17.614985704421997,0.5772858318334967,0.7354654391571258,0.509052984877716,0.6125018103553128,0.47942948972883415,0.5837649870451732,0.8520257627379025,0.5896623288432296,0.6003014245457704,0.610381006486931,0.6768081511097451,0.6374186232803334,0.5880182933799558,0.5200947482913794,0.5850514594660277,0.44657877832335724,0.5773519517590823,0.5227255665419045,0.7555351708161646,0.7502826234729324
37,-17.61503255367279,0.577250588180274,0.7353783283977202,0.509091896921166,0.6124156020975359,0.479372789435978,0.5836679531662153,0.851963771202064,0.589622584249834,0.6003274644665169,0.6103555750125368,0.6768867979642356,0.6374116972397994,0.5879608369893373,0.52008095110592,0.5850792703534289,0.44656911283488454,0.5773769432284176,0.5226650049197069,0.7554161707357787,0.7502048136675928
38,-17.616132497787476,0.5770468554024406,0.7348717982417201,0.5098892724265961,0.6115719692563907,0.4792678439073372,0.5827827701494759,0.8514651674070743,0.5906179725562914,0.6015575534428738,0.6102308537160127,0.6781340333736134,0.6367344338232535,0.587580190048513,0.5199302743382062,0.5848781495373364,0.44597639555375257,0.5785537409758431,0.5223468978794956,0.7560298847421691,0.75073442473135
39,-17.616389513015747,0.5771814905278406,0.7344416317819851,0.51025406596832,0.6114500423127535,0.47950232149447325,0.5827829056079211,0.8512249508872407,0.5909733457820904,0.6018055278181935,0.6101232464363863,0.678187516136122,0.636347847788829,0.5876411919861867,0.519742641307599,0.5849016790478619,0.44599110534722664,0.5786110833599346,0.5222884792938857,0.7561245457975195,0.7509323292711381
40,-17.618507146835327,0.5771587433935929,0.7341835299169631,0.5099578653609862,0.6120567746703731,0.47946571722119763,0.5832325229423231,0.8509449037395171,0.5905272703311414,0.601630940191235,0.6098435573780128,0.6782179600962733,0.6364279873547036,0.5874724462279316,0.519032730604411,0.5851410120612999,0.44616058003834336,0.5778853930056086,0.5224141534705196,0.7555947198822685,0.750577420022933
41,-17.61964786052704,0.577292158501,0.7338860113490171,0.510288179875896,0.6124654584505044,0.47960110203409667,0.5834748071289553,0.8506073594265382,0.5905518419615224,0.6020147512256736,0.6093101983392469,0.6784870382491834,0.6362672872236654,0.587299975709883,0.5183762772829453,0.58504344733151,0.44616808909077554,0.5779737485221316,0.5225115735739291,0.7554362115941058,0.7504223310131951
42,-17.620146989822388,0.5774530774228817,0.7336149180158101,0.5103140288101777,0.6127787595473742,0.4796213929827475,0.5838383459664691,0.8503932877134485,0.5904077791381018,0.6021671316852427,0.6089285621574316,0.6784243738331118,0.6363255645217112,0.5871716134970653,0.5177605120625873,0.5852152422145448,0.4463658462108563,0.5778099568241725,0.5226834705298795,0.7550933038972056,0.7502480551544933
43,-17.620599031448364,0.5775265201343309,0.7335490641039706,0.5102049671673581,0.6125899103722571,0.4795958385893602,0.5838000917373941,0.8505179459778279,0.5905067404164172,0.602202626355307,0.6090899157671888,0.6782733303711729,0.6362210253583146,0.5871567101913144,0.5179491829998543,0.5851907895127207,0.4464571761646906,0.5779648723126629,0.5226923436715413,0.7552090683276619,0.7503724606062603
44,-17.62238711118698,0.578031522933176,0.7336467263599172,0.5094904921192833,0.6122816554335833,0.47971676575389965,0.5842097223429794,0.850962002527481,0.5903665770377976,0.6020645433321167,0.6093353720107827,0.6773962139787854,0.6358296095588938,0.5870763032655609,0.5185324829999177,0.5852947763283082,0.44685474259366376,0.5783072434926594,0.5226900762986526,0.755397806072362,0.7504685158212852
45,-17.623006403446198,0.5781078250594731,0.7329576964197155,0.5093763427096194,0.612384532087937,0.4798097527262177,0.5845394097224383,0.8507110874159248,0.5903002238795679,0.6024836760781196,0.6089868153852537,0.6771142712674096,0.6354055679113426,0.5869288627023723,0.5179781702364149,0.5853680172652583,0.4471698934504993,0.5787368226513486,0.5226736368514954,0.7552767108545088,0.7504532060379782
46,-17.62304562330246,0.5781104435966471,0.7328498773465985,0.5093859551653305,0.6123819637133084,0.47983865320216973,0.5845810802828999,0.8506920107453105,0.5903065398080015,0.6025195725451342,0.6089382106125123,0.6770556710092668,0.6353437445668707,0.5869137848772715,0.5178843334702712,0.5853682341494301,0.44723147810209407,0.5788033117945778,0.5227059001608769,0.7552816410648846,0.7504783238645669
47,-17.62304836511612,0.57811254235882,0.7328333221935595,0.5093854148169799,0.6123810758898011,0.47984304158293883,0.5845887278703343,0.850689646687256,0.5903069545979024,0.6025259135517849,0.6089307098443196,0.6770451881352876,0.635333034153871,0.5869105698077386,0.517870923521591,0.5853686470872169,0.44724174336432815,0.5788149084965539,0.5227104355477988,0.755282279490513,0.7504818160405253
48,-17.623112976551056,0.578122476328113,0.7328157902703789,0.5094678558184195,0.6123769382952595,0.4798861903831532,0.5846132295981444,0.8506455245171067,0.5903257675360988,0.6026049607666224,0.6087929620050315,0.6771256921368994,0.635276812109366,0.586830836889573,0.5177261364825037,0.5853522762546652,0.4472304722158858,0.5789287428989629,0.5227673387518111,0.7553149216794132,0.7504853527966181
49,-17.623336493968964,0.5781704423944846,0.732859600775935,0.5095680778404234,0.6123861989822158,0.4799429602971766,0.5847785680355249,0.8506080468132471,0.590290872049941,0.6026321996431789,0.6085819297527867,0.6770873069806703,0.6352291843664674,0.5867404991659793,0.5175578625514924,0.5854260078083801,0.4472673147520442,0.5789885743345166,0.5228868621116375,0.7553193621387073,0.7504573444236262
50,-17.62338876724243,0.5780966287920546,0.7329246656016033,0.5096989116994317,0.6124017406462767,0.47995955976468946,0.5848298838573741,0.8506240189295863,0.5902260775661448,0.6026124529008395,0.6084258718420704,0.6771559409184369,0.6352808406267255,0.5867039824161012,0.5174973869575376,0.5854504249215096,0.4471734510086349,0.5789439589926477,0.5229668432085565,0.7553029494101977,0.7505012786892702
51,-17.623522460460663,0.5780140222159356,0.732988564012478,0.5096869738558811,0.6124154923693294,0.47993955774920843,0.5847831921677729,0.8506395447782015,0.590144311116509,0.6025500709775682,0.6084394797635564,0.6771809473138384,0.6353176128905471,0.5867425998285406,0.517547049438622,0.5854290116704526,0.4471128080909058,0.5788895964437605,0.5229015580331682,0.7552620402608731,0.7504669680067543
52,-17.62359356880188,0.5778923399861549,0.7330255349494793,0.5097430419433261,0.612485854947817,0.4799176307962925,0.5847646852220297,0.8505866013543711,0.5900306224961421,0.6025339480490495,0.6083477124497687,0.6772695097852374,0.6353633552954979,0.5867605469927689,0.51748003698884,0.585420873448971,0.4470290737142793,0.5788199013503039,0.5228384782958903,0.7551725551412443,0.7503923231217432
53,-17.623737931251526,0.5779162972523606,0.7330241470169683,0.5097721486059454,0.6124766831074177,0.4799443914766152,0.5848234106751217,0.8505824875735379,0.5900081161989335,0.6025324635576379,0.6082611866159082,0.6772595207348027,0.6353435919644582,0.5867272375337909,0.5174266700601897,0.5854294970495463,0.44706240047561974,0.5788654296113755,0.5228780495027989,0.7551836924808355,0.7503640066151988
54,-17.62408459186554,0.5778796335671916,0.7331873476293133,0.5100036102032478,0.6124397071897638,0.4800530581381292,0.5850499472517846,0.850617968287387,0.5898069988468663,0.6024610877468641,0.6078215591361098,0.67730814615677,0.635334586502729,0.5865917806964391,0.5171872599402195,0.5854591801143114,0.44703191649381685,0.578963201930455,0.5230659452900944,0.7551860255289261,0.7502803086015097
55,-17.624137699604034,0.5778326273883109,0.7332619750942568,0.5101290297682596,0.6124399469544848,0.48012489585950024,0.5851748135861002,0.8506196651838615,0.5896907027847549,0.6024238083346175,0.6075740835339603,0.6773578157512224,0.6353295098272077,0.5865186778497107,0.5170376219898881,0.5854758430797607,0.44703577300620934,0.5790048364138579,0.5231666594159118,0.7551676390906856,0.7502384598379616
56,-17.624758064746857,0.5777349706227939,0.7337699510463583,0.5104465885078344,0.6122696209745785,0.4804088660904562,0.585627259440601,0.8509507308916491,0.5893010333567368,0.6021339291559943,0.6069104327729439,0.6772481394434257,0.6353882904431757,0.5863252966313682,0.5170280539248534,0.5855292929924372,0.4470298355498711,0.5791695246821317,0.5235730823149554,0.7553181432259779,0.7502116261407928
57,-17.624758064746857,0.5777349706228557,0.7337699510468566,0.5104465885081102,0.6122696209745192,0.4804088660908055,0.5856272594410342,0.8509507308917852,0.5893010333563414,0.6021339291559513,0.6069104327721179,0.6772481394434451,0.6353882904431125,0.5863252966311367,0.5170280539246114,0.5855292929925622,0.44702983554981024,0.5791695246823357,0.5235730823152627,0.7553181432260646,0.7502116261407127
